"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"475","건물위생관리업","09_30_04_P","3320000","3320000-206-2012-00003","20120216","","01","영업/정상","01","영업","","","","","051 557 3077","84.35","616827","부산광역시 북구 만덕동 840-6","부산광역시 북구 덕천로304번길 16 (만덕동)","46612","그린환경토탈서비스주식회사","20151103143137","I","2018-08-31 23:59:59.0","건물위생관리업","385407.948504152","191852.193607961","건물위생관리업","3","1","0","0","1","1","0","0","0","N","0","","","","","0","","","0","0","N",
"476","건물위생관리업","09_30_04_P","3320000","3320000-206-2009-00006","20091202","","01","영업/정상","01","영업","","","","","070 81112278","38.28","616810","부산광역시 북구 금곡동 72-3 라현빌딩","부산광역시 북구 금곡대로638번길 9-7, 라현빌딩 6층 (금곡동)","46505","(주)병운에프씨","20210121154405","U","2021-01-23 02:40:00.0","건물위생관리업","383380.662691108","197972.563417021","건물위생관리업","4","0","4","4","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"477","건물위생관리업","09_30_04_P","3320000","3320000-206-2012-00007","20121228","","01","영업/정상","01","영업","","","","","051 364 4330","95.46","616852","부산광역시 북구 화명동 2267-3 웨스트 포인트 빌딩 B102호","부산광역시 북구 화명신도시로 133, B102호 (화명동, 웨스트 포인트 빌딩)","46524","(주)굿텍","20130128111618","I","2018-08-31 23:59:59.0","건물위생관리업","382966.001659733","194819.132528586","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","","0","","","0","0","N",
"478","건물위생관리업","09_30_04_P","3320000","3320000-206-2010-00003","20101006","","01","영업/정상","01","영업","","","","","051 502 8007","65.17","616802","부산광역시 북구 구포동 959-9 5층 일부","부산광역시 북구 백양대로 1074 (구포동, 5층 일부)","46635","(주)금화종합관리","20131024154943","I","2018-08-31 23:59:59.0","건물위생관리업","381901.150587102","190889.153825772","건물위생관리업","4","1","2","2","","","","","","N","","","","","임대","","","","","","N",
"479","건물위생관리업","09_30_04_P","3320000","3320000-206-2014-00002","20140319","","01","영업/정상","01","영업","","","","","","12.40","616807","부산광역시 북구 구포동 1075-5 청운빌딩","부산광역시 북구 구남언덕로 5, 청운빌딩 3층 (구포동)","46648","고성환경","20190423155231","U","2019-04-25 02:40:00.0","건물위생관리업","381606.100805987","191087.779068883","건물위생관리업","5","1","3","3","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"480","건물위생관리업","09_30_04_P","3320000","3320000-206-2010-00002","20100706","","01","영업/정상","01","영업","","","","","051 3313385","86.00","616852","부산광역시 북구 화명동 2287-3 레지던스라움 210호","부산광역시 북구 금곡대로285번길 5, 210호 (화명동, 레지던스라움)","46526","(주)맨링크","20180112154359","I","2018-08-31 23:59:59.0","건물위생관리업","383196.388224586","194567.559317151","건물위생관리업","15","2","2","2","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"481","건물위생관리업","09_30_04_P","3320000","3320000-206-2013-00003","20131115","","01","영업/정상","01","영업","","","","","051 631 5565","55.86","616805","부산광역시 북구 구포동 816-4","부산광역시 북구 모분재로 111 (구포동)","46620","(주)두손종합환경","20140618114743","I","2018-08-31 23:59:59.0","건물위생관리업","382881.9408634","190643.233392355","건물위생관리업","3","1","1","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"482","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00001","20190122","","01","영업/정상","01","영업","","","","","","29.02","612822","부산광역시 해운대구 우동 777 해운대한신휴플러스","부산광역시 해운대구 해운대로 550, 2동 2925호 (우동, 해운대한신휴플러스)","48093","(주)이레시스템","20190809165107","U","2019-08-11 02:40:00.0","건물위생관리업","396009.008033481","186619.603572661","건물위생관리업","2","0","","","","","0","0","0","N","0","","","","","0","0","1","0","0","N",
"483","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00002","20190130","","01","영업/정상","01","영업","","","","","","32.66","612719","부산광역시 해운대구 반여동 1638 아시아선수촌아파트","부산광역시 해운대구 선수촌로 122, 3층 1호 (반여동, 아시아선수촌아파트)","48037","그린크리닝","20210419110759","U","2021-04-21 02:40:00.0","건물위생관리업","393143.35262625","191263.088957516","건물위생관리업","3","0","","","","","0","0","0","N","0","","","","","0","0","1","0","0","N",
"484","건물위생관리업","09_30_04_P","3330000","3330000-206-2018-00011","20180208","","01","영업/정상","01","영업","","","","","051 7158669","110.29","612889","부산광역시 해운대구 우동 1514 센텀리더스마크","부산광역시 해운대구 APEC로 17, 센텀리더스마크 3602호 (우동)","48060","(주)에이비씨서비스","20190308110156","I","2019-03-10 02:21:45.0","건물위생관리업","394209.294344881","187280.207931335","건물위생관리업","18","3","7","7","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"485","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00003","20190315","","01","영업/정상","01","영업","","","","","","33.00","612808","부산광역시 해운대구 반송동 895","부산광역시 해운대구 윗반송로 64, 1층 (반송동)","48008","해운대지역자활센터","20200217111809","U","2020-02-19 02:40:00.0","건물위생관리업","396264.054016705","194390.729083277","건물위생관리업","1","0","","","","","0","0","0","N","0","","","","","0","9","2","0","0","N",
"486","건물위생관리업","09_30_04_P","3330000","3330000-206-2013-00018","20130809","","01","영업/정상","01","영업","","","","","051 784 8674","33.05","612810","부산광역시 해운대구 반여동 763-26","부산광역시 해운대구 선수촌로 191, 1동 (반여동)","48032","(주)삼정윈글로벌","20190329114929","I","2019-03-31 02:20:09.0","건물위생관리업","393384.556980432","192110.471474115","건물위생관리업","20","0","5","5","0","0","0","0","0","N","0","","","","","0","","5","0","0","N",
"487","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00005","20190520","","01","영업/정상","01","영업","","","","","","49.28","612704","부산광역시 해운대구 우동 1500 벡스코","부산광역시 해운대구 APEC로 55, 벡스코 제1전시장동 지하1층 23호 (우동)","48060","벡스코시설관리(주)","20200903173153","U","2020-09-05 02:40:00.0","건물위생관리업","394482.139208377","187606.035424193","건물위생관리업","0","0","","","1","10","0","0","0","N","0","","","","","0","40","9","0","0","N",
"488","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00004","20190422","","01","영업/정상","01","영업","","","","","051 5451777","118.30","612800","부산광역시 해운대구 반송동 62-52","부산광역시 해운대구 윗반송로51번길 168, 1층 (반송동)","48006","장우환경산업","20190515150559","U","2019-05-17 02:40:00.0","건물위생관리업","396338.024809993","194766.769001774","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"489","건물위생관리업","09_30_04_P","3330000","3330000-206-2014-00014","20140219","","01","영업/정상","01","영업","","","","","051 724 7793","133.46","612800","부산광역시 해운대구 반송동 1-2","부산광역시 해운대구 윗반송로126번길 39, 2층 (반송동)","48010","(주)엠케이 건설","20190923173227","U","2019-09-25 02:40:00.0","건물위생관리업","396635.492560709","195073.613225405","건물위생관리업","3","0","2","","","","0","0","0","N","0","","","","임대","0","","","0","0","N",
"490","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00006","20190816","","01","영업/정상","01","영업","","","","","","103.20","612889","부산광역시 해운대구 우동 1514 센텀리더스마크","부산광역시 해운대구 APEC로 17, 센텀리더스마크 3705호 (우동)","48060","(주)듀델코리아비에스","20190816133017","I","2019-08-18 02:22:04.0","건물위생관리업","394209.294344881","187280.207931335","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","1","0","0","N",
"491","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00007","20190911","","01","영업/정상","01","영업","","","","","","31.35","612815","부산광역시 해운대구 반여동 1405-36 그린종합상가","부산광역시 해운대구 선수촌로21번길 21, 그린종합상가 2층 55호 (반여동)","48043","와이제이환경","20191023111018","U","2019-10-25 02:40:00.0","건물위생관리업","392763.764812105","190591.137845319","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","1","1","0","0","N",
"492","건물위생관리업","09_30_04_P","3330000","3330000-206-2019-00008","20191025","","01","영업/정상","01","영업","","","","","","33.00","612725","부산광역시 해운대구 우동 1434 썬프라자","부산광역시 해운대구 마린시티3로 1, 8층 820호 (우동, 썬프라자)","48092","자림종합조경(주)","20191025111923","I","2019-10-27 00:23:00.0","건물위생관리업","395615.201853958","186406.750870936","건물위생관리업","8","0","0","0","0","0","0","0","0","N","0","","","","","0","1","2","0","0","N",
"493","건물위생관리업","09_30_04_P","3330000","3330000-206-2020-00001","20200109","","01","영업/정상","01","영업","","","","","","26.40","612070","부산광역시 해운대구 석대동 638","부산광역시 해운대구 반송로525번길 15, 3층 304호 (석대동)","48002","주식회사 버블시스템","20200109170512","I","2020-01-11 00:23:25.0","건물위생관리업","392978.975719781","193113.409233251","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","5","0","0","N",
"494","건물위생관리업","09_30_04_P","3330000","3330000-206-2020-00002","20200217","","01","영업/정상","01","영업","","","","","","33.00","612725","부산광역시 해운대구 우동 1434 썬프라자","부산광역시 해운대구 마린시티3로 1, 1동 8층 820-2호 (우동, 썬프라자)","48092","센텀엘앤씨(주)","20210810150711","U","2021-08-12 02:40:00.0","건물위생관리업","395615.201853958","186406.750870936","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","1","2","0","0","N",
"495","건물위생관리업","09_30_04_P","3330000","3330000-206-2021-00009","20211221","","01","영업/정상","01","영업","","","","","","17.00","612863","부산광역시 해운대구 좌동 1396 대림1차아파트","부산광역시 해운대구 대천로103번길 47, 지하1층 2호 (좌동, 대림1차아파트)","48075","청소의정석","20211221114021","I","2021-12-23 00:22:42.0","건물위생관리업","397883.492891877","188758.768659579","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"496","건물위생관리업","09_30_04_P","3330000","3330000-206-2018-00006","20180726","","01","영업/정상","01","영업","","","","","","27.40","612853","부산광역시 해운대구 좌동 1375 경남아너스빌아파트","부산광역시 해운대구 좌동순환로99번길 22, 상가동 지하층 제비7호 (좌동, 경남아너스빌아파트)","48080","(주)참누리","20180726112807","I","2018-08-31 23:59:59.0","건물위생관리업","397360.888424816","188634.485329757","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"497","건물위생관리업","09_30_04_P","3330000","3330000-206-2018-00007","20180808","","01","영업/정상","01","영업","","","","","","24.24","612800","부산광역시 해운대구 반송동 62-88","부산광역시 해운대구 윗반송로51번길 155, 1층층 일부호 (반송동)","48006","어울림인력지원센터","20211124160752","U","2021-11-26 02:40:00.0","건물위생관리업","396302.28338005","194751.31696902","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"498","건물위생관리업","09_30_04_P","3330000","3330000-206-2018-00008","20180823","","01","영업/정상","01","영업","","","","","","24.00","612821","부산광역시 해운대구 우동 654-4 세움오피스텔","부산광역시 해운대구 해운대해변로209번나길 12, 세움오피스텔 810호 (우동)","48093","청소닷컴","20180907130552","U","2018-09-07 23:59:59.0","건물위생관리업","396220.550724683","186682.370687307","건물위생관리업","14","3","8","8","0","0","0","0","0","N","0","","","","","0","0","1","0","0","N",
