"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업종구분명","자본금의규모","사업자등록번호",
"261","후원방문판매업체","08_26_05_P","6260000","20136260000301000255","20130819","","03","폐업","4","폐업","","","","","","","607824","부산광역시 동래구 수안동  ***번지","부산광역시 동래구 충렬대로***번길 ** (수안동)","","감사대리점","20170516000000","I","2018-08-31 23:59:59.0","","389753.884919681","191448.731244727","후원방문판매업","0","",
"262","후원방문판매업체","08_26_05_P","6260000","20136260000301000159","20130806","","03","폐업","4","폐업","20190611","","","","0518633343","","614853","부산광역시 부산진구 양정동  ***번지 **호","부산광역시 부산진구 양지로 * (양정동)","","유니베라 수연대리점","20190611000000","U","2019-06-13 02:40:00.0","","388501.973636085","187687.878563976","후원방문판매업","0","",
"263","후원방문판매업체","08_26_05_P","6260000","20136260000301000256","20130819","","03","폐업","4","폐업","","","","","0515544343","","618270","부산광역시 강서구 송정동  ****번지 *호","부산광역시 강서구 녹산산단***로**번길 ** (송정동)","","주식회사 아마란스","20170516000000","I","2018-08-31 23:59:59.0","","367538.377345509","178272.460276048","후원방문판매업","0","",
"264","후원방문판매업체","08_26_05_P","6260000","20136260000301000257","20130819","","03","폐업","4","폐업","20140307","","","","0512648751","","604040","부산광역시 사하구 장림동  ***번지","부산광역시 사하구 하신중앙로 *, ***동 ***호 (장림동,동원로얄듀크)","","상호마임장림","20140307000000","I","2018-08-31 23:59:59.0","","379137.720990997","177138.351830749","후원방문판매업","0","",
"265","후원방문판매업체","08_26_05_P","6260000","20176260000301000002","20170206","","03","폐업","4","폐업","20211008","","","","0517031130","","","","부산광역시 해운대구 송정중앙로 **, *층 (송정동)","","채움","20211008000000","U","2021-10-10 02:40:00.0","","400584.768443462","189328.373166469","후원방문판매업","0","",
"266","후원방문판매업체","08_26_05_P","6260000","20176260000301000003","20170331","","03","폐업","4","폐업","20180604","","","","0517038982","","","부산광역시 남구 용호동  ***번지 오륙도 에스케이뷰 아파트 ***동 ****호","부산광역시 남구 오륙도로 **, ***동 ****호 (용호동,오륙도에스케이뷰아파트)","","알즈너 후니 대리점","20180604000000","I","2018-08-31 23:59:59.0","","393163.706837417","180257.324526174","후원방문판매업","0","",
"267","후원방문판매업체","08_26_05_P","6260000","20136260000301000259","20130819","","03","폐업","4","폐업","","","","","0511577264","","611080","부산광역시 연제구 연산동  ****번지 *호 목림빌딩 *층","부산광역시 연제구 중앙대로 ****-**, *층 (연산동,목림레포츠)","","(주) 엔비테라피","20170516000000","I","2018-08-31 23:59:59.0","","388957.42402057","188908.124798577","후원방문판매업","0","",
"268","후원방문판매업체","08_26_05_P","6260000","20136260000301000260","20130821","","03","폐업","4","폐업","20140605","","","","","","614050","부산광역시 부산진구 양정동  ***번지 *호 도성빌딩 *층","부산광역시 부산진구 중앙대로 ***-*, *층 (양정동,도성빌딩)","","(주) 에스에이치라이프","20140605000000","I","2018-08-31 23:59:59.0","","388560.739763105","187909.900266113","후원방문판매업","0","",
"269","후원방문판매업체","08_26_05_P","6260000","20136260000301000261","20130821","","03","폐업","4","폐업","20171208","","","","0515816211","","609340","부산광역시 금정구 남산동  ***번지 *호","부산광역시 금정구 금샘로 *** (남산동)","","프뢰벨","20171208000000","I","2018-08-31 23:59:59.0","","389697.48285568","198587.693694676","후원방문판매업","0","",
"270","후원방문판매업체","08_26_05_P","6260000","20136260000301000262","20130821","","03","폐업","4","폐업","20151015","","","","0518172873","","614781","부산광역시 부산진구 부전동  ***번지 *호 대림빌딩","부산광역시 부산진구 중앙대로***번길 *, *층 (부전동,대림빌딩)","","이에스 유니크","20151015000000","I","2018-08-31 23:59:59.0","","387750.084943642","186671.210186448","후원방문판매업","0","",
"271","후원방문판매업체","08_26_05_P","6260000","20136260000301000263","20130821","","03","폐업","4","폐업","20140102","","","","0518050062","","601808","부산광역시 동구 범일동  ***번지 ***호 삼정빌딩","부산광역시 동구 조방로 **, *층 (범일동,삼정빌딩)","","이에스 로하스","20140103000000","I","2018-08-31 23:59:59.0","","387867.211501678","184107.909838092","후원방문판매업","0","",
"272","후원방문판매업체","08_26_05_P","6260000","20136260000301000160","20130806","","03","폐업","4","폐업","20181102","","","","0513166656","","47035","부산광역시 사상구 엄궁동  ***번지 *호 신우프라자","부산광역시 사상구 낙동대로 ***, *층 ***호 (엄궁동,신우프라자빌딩)","","유니베라(엄궁대리점)","20181102000000","U","2018-11-12 04:00:00.0","","379726.180952166","183097.05292701","후원방문판매업","0","",
"273","후원방문판매업체","08_26_05_P","6260000","20136260000301000162","20130806","","03","폐업","4","폐업","20151015","","","","0514121655","","606802","부산광역시 영도구 남항동*가  **번지","부산광역시 영도구 남항로 ** (남항동*가)","","유니베라(동서대리점)","20151015000000","I","2018-08-31 23:59:59.0","","385765.766243042","178623.825166963","후원방문판매업","0","",
"274","후원방문판매업체","08_26_05_P","6260000","20136260000301000168","20130806","","03","폐업","4","폐업","20161229","","","","0518937582","","614110","부산광역시 부산진구 개금동  ***번지 ***호 *층","부산광역시 부산진구 가야대로 ***, *층 (개금동)","","유니베라 백양대리점","20161229000000","I","2018-08-31 23:59:59.0","","384391.72194034","185620.095650614","후원방문판매업","0","",
"275","후원방문판매업체","08_26_05_P","6260000","20136260000301000169","20130806","","03","폐업","4","폐업","20180314","","","","0514667989","","601010","부산광역시 동구 초량동  ****번지 **호 부경빌딩 *층","부산광역시 동구 중앙대로 ***, *층 (초량동,부경빌딩)","","유니베라 부경대리점","20180314000000","I","2018-08-31 23:59:59.0","","386158.535685949","182042.37297805","후원방문판매업","0","",
"276","후원방문판매업체","08_26_05_P","6260000","20136260000301000172","20130806","","03","폐업","4","폐업","20131211","","","","0515835116","","609823","부산광역시 금정구 부곡동  ***번지 *호","부산광역시 금정구 부곡로 ***-* (부곡동)","","유니베라 (부산부곡대리점)","20131213000000","I","2018-08-31 23:59:59.0","","390399.669289663","193951.731612104","후원방문판매업","0","",
"277","후원방문판매업체","08_26_05_P","6260000","20136260000301000173","20130806","","03","폐업","4","폐업","20200819","","","","0517316337","","612020","부산광역시 해운대구 우동  ****번지 *호","부산광역시 해운대구 해운대로 ***, ***호 (우동,신세계빌딩*층)","","마임 해운대 동부지사","20200820000000","U","2020-08-22 02:40:00.0","","394974.292766227","187505.194990201","후원방문판매업","0","",
"278","후원방문판매업체","08_26_05_P","6260000","20136260000301000174","20130806","","03","폐업","4","폐업","20200819","","","","0513613700","","616120","부산광역시 북구 화명동  ****번지 *호 화명빌딩 *층","부산광역시 북구 금곡대로 ***-*, *층 (화명동,화명빌딩)","","마임 화명지사","20200820000000","U","2020-08-22 02:40:00.0","","383277.599303717","194890.121497317","후원방문판매업","0","",
"279","후원방문판매업체","08_26_05_P","6260000","20136260000301000267","20130829","","03","폐업","4","폐업","","","","","","","617060","부산광역시 사상구 괘법동  ***번지 **호 ***호","부산광역시 사상구 사상로 ***, *층 ***호 (괘법동)","","에띠임서부산센터","20170516000000","I","2018-08-31 23:59:59.0","","380901.229444213","186445.430953537","후원방문판매업","0","",
"280","후원방문판매업체","08_26_05_P","6260000","20136260000301000268","20130829","","03","폐업","4","폐업","20160304","","","","0518181963","","614020","부산광역시 부산진구 범천동  ***번지 **호","부산광역시 부산진구 중앙번영로 *, *층 (범천동)","","부산에띠임","20160307000000","I","2018-08-31 23:59:59.0","","387674.553858292","184785.412948999","후원방문판매업","0","",
"281","후원방문판매업체","08_26_05_P","6260000","20136260000301000269","20130829","","03","폐업","4","폐업","","","","","0517436824","","612020","부산광역시 해운대구 우동  ****번지 *호","부산광역시 해운대구 해운대로 ***, *층 (우동)","","순수에띠임","20170516000000","I","2018-08-31 23:59:59.0","","394907.126829016","187588.616109883","후원방문판매업","0","",
"282","후원방문판매업체","08_26_05_P","6260000","20136260000301000266","20130821","","03","폐업","4","폐업","20140813","","","","0518687678","","611070","부산광역시 연제구 거제동  *번지 **호 중앙빌딩 *층","부산광역시 연제구 중앙대로 ****, *층 (거제동,중앙빌딩*층)","","삼성복지상조(주)","20140813000000","I","2018-08-31 23:59:59.0","","389361.387493924","190036.414011911","후원방문판매업","0","",
"283","후원방문판매업체","08_26_05_P","6260000","20136260000301000204","20130806","","03","폐업","4","폐업","20200721","","","","0515458982","","612080","부산광역시 해운대구 반송동  ***번지 ***호","부산광역시 해운대구 아랫반송로 **-* (반송동)","","마임부산반송지사","20200721000000","U","2020-07-23 02:40:00.0","","395494.346231332","193917.94331964","후원방문판매업","0","",
"284","후원방문판매업체","08_26_05_P","6260000","20136260000301000205","20130806","","03","폐업","4","폐업","20160921","","","","0517311997","","611836","부산광역시 연제구 연산동  ****번지 **호 *층","부산광역시 연제구 연수로 ***, *층 (연산동)","","마임배산지사","20160922000000","I","2018-08-31 23:59:59.0","","390826.817280733","188066.516391533","후원방문판매업","0","",
"285","후원방문판매업체","08_26_05_P","6260000","20136260000301000206","20130806","","03","폐업","4","폐업","20141013","","","","0517591555","","613100","부산광역시 수영구 광안동  ***번지 **호 윈도빌딩 *층","부산광역시 수영구 수영로 ***, *층 (광안동,윈도빌딩)","","마임 부산광안지사","20141013000000","I","2018-08-31 23:59:59.0","","392439.992497631","186226.986026601","후원방문판매업","0","",
"286","후원방문판매업체","08_26_05_P","6260000","20136260000301000207","20130807","","03","폐업","4","폐업","20160219","","","","0516227540","","608754","부산광역시 남구 감만동  국제아파트 ***호","부산광역시 남구 석포로 **, ***호 (감만동,국제아파트상가)","","대남","20160219000000","I","2018-08-31 23:59:59.0","","390024.976580931","182332.728833313","후원방문판매업","0","",
"287","후원방문판매업체","08_26_05_P","6260000","20136260000301000208","20130807","","03","폐업","4","폐업","20140221","","","","0512034244","","602092","부산광역시 서구 서대신동*가  ***번지 *호","부산광역시 서구 대영로 ** (서대신동*가)","","김정문 알로에 감천대리점","20140221000000","I","2018-08-31 23:59:59.0","","383605.183126068","180835.510694179","후원방문판매업","0","",
"288","후원방문판매업체","08_26_05_P","6260000","20136260000301000209","20130807","","03","폐업","4","폐업","20150306","","","","07082720561","","609852","부산광역시 금정구 부곡동  ***번지 **호","부산광역시 금정구 동부곡로*번길 ** (부곡동)","","김정문 알로에 부곡점","20150306000000","I","2018-08-31 23:59:59.0","","390522.762122803","194283.393956925","후원방문판매업","0","",
