"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"1040","방문판매업","08_26_02_P","3290000","2011329008523200043","20110524","","03","폐업","03","폐업처리","20131118","","","","051-865-2356","","614030","부산광역시 부산진구 부전동 ***번지 **호","부산광역시 부산진구 새싹로**번길 ** (부전동)","614849","제덕기획","20131119101612","I","2018-08-31 23:59:59.0","","387416.817250575","186500.933955071","","","","",
"1041","방문판매업","08_26_02_P","3290000","2011329008523200044","20110525","","03","폐업","03","폐업처리","20120925","","","","","","614851","부산광역시 부산진구 양정*동 **번지 *호","부산광역시 부산진구 양정로*번길 * (양정동)","","애터미","20120925154605","I","2018-08-31 23:59:59.0","","388900.806219289","187991.77218792","","","","",
"1042","방문판매업","08_26_02_P","3290000","2012329008523200011","20120206","","03","폐업","03","폐업처리","20131111","","","","051-805-6800","","614040","부산광역시 부산진구 전포동 ***번지 *호 예일프라자 ***호","부산광역시 부산진구 서전로**번길 **-*, ***호 (전포동, 예일프라자)","614748","(주)삼성드림투어","20131112095551","I","2018-08-31 23:59:59.0","","387925.178915979","186354.950912628","90000000","0","90000000","",
"1043","방문판매업","08_26_02_P","3290000","2012329008523200012","20080317","","03","폐업","03","폐업처리","20130725","","","","051-804-9339","","614020","부산광역시 부산진구 범천동 ***번지 *호","부산광역시 부산진구 범일로***번길 ** (범천동)","614828","(주)다음상조라이프","20130726091027","I","2018-08-31 23:59:59.0","","387677.965536898","185010.175729412","635079160","559089256","300000000","",
"1044","방문판매업","08_26_02_P","3290000","2012329008523200018","20120229","","03","폐업","03","폐업처리","20141217","","","","051-802-9755","","614030","부산광역시 부산진구 부전동 ***번지 부전역전상가 ***호","부산광역시 부산진구 중앙대로***번길 **, *층 ***호 (부전동, 부전아파트점포)","614848","케이디홀딩스","20141217183309","I","2018-08-31 23:59:59.0","","387743.82904246","186820.396152912","","","","",
"1045","방문판매업","08_26_02_P","3290000","2012329008523200033","20110107","","03","폐업","03","폐업처리","20200622","","","","051-633-1491","","614030","부산광역시 부산진구 부전동 ***번지 **호 *층***호","부산광역시 부산진구 새싹로*번길 **, *층 ***호 (부전동)","614843","웨딩스쿨결혼전문영남","20200622172246","U","2020-06-24 02:40:00.0","","387642.281079114","186475.101320084","","","","",
"1046","방문판매업","08_26_02_P","3290000","2012329008523200034","20120523","","03","폐업","03","폐업처리","20120918","","","","051-639-7700","","614050","부산광역시 부산진구 양정동 **번지 **호 *층","부산광역시 부산진구 연수로 **-*, *층 (양정동)","614851","포라이프헬스케어","20120919102555","I","2018-08-31 23:59:59.0","","388794.061334365","187999.892567578","","","","",
"1047","방문판매업","08_26_02_P","3290000","2009329008523200030","20090320","","03","폐업","03","폐업처리","20090826","","","","","","614863","부산광역시 부산진구 전포*동 ***번지 **호 한웅인터빌 ****호","부산광역시 부산진구 전포대로 ***, ****호 (전포동,한웅인터빌)","","(주)디앤알","20090826172443","I","2018-08-31 23:59:59.0","","388186.052102113","185507.832802069","56171010","6171010","50000000","",
"1048","방문판매업","08_26_02_P","3290000","2009329008523200032","20090406","","03","폐업","03","폐업처리","20090409","","","","908-7760","","614020","부산광역시 부산진구 범천동 ***번지 *호 서면베르빌 *차 ***호","부산광역시 부산진구 중앙대로 ***, ***호 (범천동,서면베르빌 *차)","","초록마을","20090409164702","I","2018-08-31 23:59:59.0","","387513.675143586","184825.965976069","","","","",
"1049","방문판매업","08_26_02_P","3290000","2009329008523200033","20090406","","03","폐업","03","폐업처리","20091103","","","","710-1560","","614020","부산광역시 부산진구 범천동 ***번지 *호 서면베르빌 *차 ***호","부산광역시 부산진구 중앙대로 ***, ***호 (범천동,서면베르빌 *차)","","엘림","20091103111430","I","2018-08-31 23:59:59.0","","387513.675143586","184825.965976069","","","","",
"1050","방문판매업","08_26_02_P","3290000","2009329008523200034","20090406","","03","폐업","03","폐업처리","20121226","","","","896-0505","","614101","부산광역시 부산진구 당감동 ***번지 **호 *층","부산광역시 부산진구 백양관문로 ** (당감동)","614101","영어숲윤선생영어교실당감백양어학원","20140225130617","I","2018-08-31 23:59:59.0","","384771.350501072","187151.786979683","","","","",
"1051","방문판매업","08_26_02_P","3290000","2009329008523200036","20090410","","03","폐업","03","폐업처리","20150205","","","","806-4767","","614030","부산광역시 부산진구 부전동","부산광역시 부산진구 새싹로*번길 **, *층 (부전동, 한세벌빌딩)","614844","아모레퍼시픽서면지사","20150205175723","I","2018-08-31 23:59:59.0","","387546.277216593","186358.666774258","","","","",
"1052","방문판매업","08_26_02_P","3290000","2009329008523200039","20090413","","03","폐업","03","폐업처리","20131002","","","","807-0411","","614070","부산광역시 부산진구 연지동 **번지 **호 *층","부산광역시 부산진구 성지로 ** (연지동,*층)","","마임연지지사","20131002153540","I","2018-08-31 23:59:59.0","","387114.937886842","187963.232961348","","","","",
"1053","방문판매업","08_26_02_P","3290000","2012329008523200049","20120727","","03","폐업","03","폐업처리","20131101","","","","07086144802","","614849","부산광역시 부산진구 부전*동 ***번지 **호","부산광역시 부산진구 가야대로***번길 **-** (부전동)","614849","파비스애니원효소","20140114104058","I","2018-08-31 23:59:59.0","","387048.981761719","186299.750555987","","","","",
"1054","방문판매업","08_26_02_P","3290000","2012329008523200050","20111104","","03","폐업","03","폐업처리","20140806","","","","","","614020","부산광역시 부산진구 범천동 ***번지 **호 *층","부산광역시 부산진구 범일로***번길 ** (범천동)","614828","혜화","20140806134737","I","2018-08-31 23:59:59.0","","387718.710427648","185045.53674604","","","","",
"1055","방문판매업","08_26_02_P","3290000","2012329008523200052","20040320","","03","폐업","03","폐업처리","20130403","","","","051 316 2811","","614040","부산광역시 부산진구 전포동 ***번지 **호 상봉빌딩 *층","부산광역시 부산진구 전포대로 ***-*, *층 (전포동, 상봉빌딩)","614867","주식회사성원상조","20130403171848","I","2018-08-31 23:59:59.0","","388086.164188963","186174.26378032","984879812","4090208746","300000000","",
"1056","방문판매업","08_26_02_P","3290000","2009329008523200047","20090519","","03","폐업","03","폐업처리","20100402","","","","1600-6764","","614854","부산광역시 부산진구 양정동 ***번지 *호 *통 *반 시청역롯데골드로즈 ****호","부산광역시 부산진구 중앙대로 ***, ****호 (양정동,시청역롯데골드로즈)","","베스트 피플(B&P)","20100402164420","I","2018-08-31 23:59:59.0","","388926.25548886","188502.470592042","","","","",
"1057","방문판매업","08_26_02_P","3290000","2012329008523200019","20120309","","03","폐업","03","폐업처리","20131008","","","","","","614030","부산광역시 부산진구 부전동 ***번지 *호 신전빌딩*층","부산광역시 부산진구 서전로 **-*, *층 (부전동, 신전빌딩)","614844","서면중앙건강생활","20131008172141","I","2018-08-31 23:59:59.0","","387733.848223483","186259.810701269","","","","",
"1058","방문판매업","08_26_02_P","3290000","2012329008523200020","20120312","","03","폐업","03","폐업처리","20130215","","","","070-7425-5373","","614050","부산광역시 부산진구 양정동 ***번지 *호 롯데골드로즈 ****호","부산광역시 부산진구 중앙대로 ***, ****호 (양정동, 롯데골드로즈)","614854","케이씨인터내셔널","20130215175241","I","2018-08-31 23:59:59.0","","388926.25548886","188502.470592042","","","","",
"1059","방문판매업","08_26_02_P","3290000","2012329008523200021","20120316","","03","폐업","03","폐업처리","20131113","","","","557-5141","","614050","부산광역시 부산진구 양정동 ***번지 양정시장*층","부산광역시 부산진구 동평로***번길 ** (양정동, 양정시장*층)","614853","소금천국","20131114091714","I","2018-08-31 23:59:59.0","","388486.657611629","187914.991351658","","","","",
"1060","방문판매업","08_26_02_P","3290000","2012329008523200025","20120323","","03","폐업","03","폐업처리","20160217","","","","","","614853","부산광역시 부산진구 양정동 ***번지","부산광역시 부산진구 동평로***번길 **, *층 **호 (양정동)","614853","케이지씨이체 양정대리점","20160218100749","I","2018-08-31 23:59:59.0","","388486.657611629","187914.991351658","","","","",
"1061","방문판매업","08_26_02_P","3290000","2012329008523200026","20120327","","03","폐업","03","폐업처리","20120510","","","","051-853-7899","","614050","부산광역시 부산진구 양정동 **번지 **호 **층","부산광역시 부산진구 연수로 **-*, **층 (양정동)","614851","(주)뉴코리아명품투어","20120510170858","I","2018-08-31 23:59:59.0","","388826.786366766","188006.381067146","10000000","0","10000000","",
"1062","방문판매업","08_26_02_P","3290000","2012329008523200029","20120425","","03","폐업","03","폐업처리","20130726","","","","051-867-9645","","614050","부산광역시 부산진구 양정동 ***번지 *호 *층","부산광역시 부산진구 중앙대로 ***-*, *층 (양정동)","614853","(주)빅조이투어","20130726162259","I","2018-08-31 23:59:59.0","","388572.871294279","187812.786484999","100000000","0","100000000","",
"1063","방문판매업","08_26_02_P","3290000","2009329008523200048","20090519","","03","폐업","03","폐업처리","20100830","","","","070-7630-8150","","614040","부산광역시 부산진구 전포동 ***번지 *호 KTS빌딩*층 ***호","부산광역시 부산진구 동천로***번길 **, ***호 (전포동,KTS빌딩*층)","","스카이라인","20100830154714","I","2018-08-31 23:59:59.0","","388009.552083772","186282.722218954","","","","",
"1064","방문판매업","08_26_02_P","3290000","2009329008523200052","20090616","","03","폐업","03","폐업처리","20110323","","","","1588-6860","","614020","부산광역시 부산진구 범천동 ***번지 *호 *층","부산광역시 부산진구 범일로 *** (범천동,*층)","","(주)효성종합상조","20120131164205","I","2018-08-31 23:59:59.0","","387565.597669061","185003.816341298","20000000","0","50000000","",
"1065","방문판매업","08_26_02_P","3290000","2009329008523200053","20090623","","03","폐업","03","폐업처리","20200330","","","","851-3595","","","부산광역시 부산진구 부전동 ***번지 **호 유원골든타워오피스텔 ****호","부산광역시 부산진구 서면문화로 **, ****호 (부전동, 유원골든타워오피스텔)","47257","서울프로폴리스부산동부지사","20200330164806","U","2020-04-01 02:40:00.0","","387225.613588405","186408.726533861","","","","",
"1066","방문판매업","08_26_02_P","3290000","2009329008523200055","20090708","","03","폐업","03","폐업처리","20130322","","","","861-2845","","614050","부산광역시 부산진구 양정동 ***번지 *호 유정빌딩 *층","부산광역시 부산진구 진남로 *** (양정동,유정빌딩 *층)","","니드덴탈","20130322161843","I","2018-08-31 23:59:59.0","","388702.201397848","187694.657318591","","","","",
"1067","방문판매업","08_26_02_P","3290000","2009329008523200056","20090709","","03","폐업","03","폐업처리","20131106","","","","","","614020","부산광역시 부산진구 범천동 ***번지 **호 평전빌딩 ***호","부산광역시 부산진구 범일로 ***-*, ***호 (범천동,평전빌딩)","","밝은세상","20131106175349","I","2018-08-31 23:59:59.0","","387569.894576579","184763.175837622","","","","",
