"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"267","석유판매업","09_28_08_P","3290000","1999329001301200068","19991116","","03","폐업","03","폐지","20050804","","","","051  8688266","","","부산광역시 부산진구 양정동 345-19","부산광역시 부산진구 중앙대로910번길 21  (양정동)","","새형제석유","20110404110631","I","2018-08-31 23:59:59.0","일반판매소","388620.095545981","187702.249408532","","",
"268","석유판매업","09_28_08_P","3290000","2000329001301200073","20000531","","03","폐업","03","폐지","","","","","051  6371599","","","부산광역시 부산진구 범천동 1515-211","부산광역시 부산진구 엄광로495번길 39 (범천동)","","대양석유","20200816110456","U","2020-08-18 02:40:00.0","일반판매소","386953.763619866","184616.539192836","","",
"269","석유판매업","09_28_08_P","3290000","2000329001301200076","20000922","","03","폐업","03","폐지","20081006","","","","051  8965112","","","부산광역시 부산진구 가야동 638-10","부산광역시 부산진구 냉정로 250-1  (가야동)","","대명한성석유","20081006154723","I","2018-08-31 23:59:59.0","일반판매소","384662.034725439","185392.569782479","","",
"270","석유판매업","09_28_08_P","3290000","2000329001301200077","20001218","","03","폐업","03","폐지","20180416","","","","051  8098819","","","부산광역시 부산진구 부전동 394-9","부산광역시 부산진구 부전로140번길 10 (부전동)","","부일석유(폐업)","20180417104944","I","2018-08-31 23:59:59.0","일반판매소","387347.673573131","186616.134939214","","",
"271","석유판매업","09_28_08_P","3290000","2000329001301500007","19971115","","03","폐업","03","폐지","","","","","051 8520415","397","","부산광역시 부산진구 양정동 333-5","부산광역시 부산진구 연수로 5  (양정동)","","로타리주유소","20100428190211","I","2018-08-31 23:59:59.0","주유소","388682.041503297","187986.201931186","","",
"272","석유판매업","09_28_08_P","3290000","2000329001301500008","19940430","","03","폐업","03","폐지","","","","","051 8093897","496","","부산광역시 부산진구 전포동 574","","","삼성주유소","20021102000000","I","2018-08-31 23:59:59.0","주유소","","","","",
"273","석유판매업","09_28_08_P","3290000","2000329001301500009","19940622","","03","폐업","03","폐지","","","","","051 8522094","364","","부산광역시 부산진구 양정동 산 73-20","","","성광주유소","20081216120015","I","2018-08-31 23:59:59.0","주유소","","","","",
"274","석유판매업","09_28_08_P","3290000","2000329001301500010","19760513","","03","폐업","03","폐지","20130404","","","","0518094 467","863","","부산광역시 부산진구 당감동 974","","","영천주유소","20130404092615","I","2018-08-31 23:59:59.0","주유소","386701.334569238","186193.626091173","","",
"275","석유판매업","09_28_08_P","3290000","2000329001301500015","19760513","","03","폐업","03","폐지","20150224","","","","051 892 5561","912","","부산광역시 부산진구 개금동 451-12","부산광역시 부산진구 가야대로 417 (개금동)","","한진주유소","20150224093609","I","2018-08-31 23:59:59.0","주유소","383768.357671365","185583.326288333","","",
"276","석유판매업","09_28_08_P","3290000","2000329001301500018","19971121","","03","폐업","03","폐지","","","","","051 8627076","","","부산광역시 부산진구 양정동 508-6","부산광역시 부산진구 동평로 359  (양정동)","","양정주유소","20120309100800","I","2018-08-31 23:59:59.0","주유소","388005.275949541","188163.985464533","","",
"277","석유판매업","09_28_08_P","3290000","2003329001301500001","20030204","","03","폐업","03","폐지","20031223","","","","051 8670842","","","부산광역시 부산진구 양정동 275-8","부산광역시 부산진구 중앙대로969번길 29-12 (양정동)","","(주)정방에너지","20140619110434","I","2018-08-31 23:59:59.0","용제판매소","388660.630328097","188315.186275257","","",
"278","석유판매업","09_28_08_P","3290000","2003329001301500064","20030721","","03","폐업","03","폐지","","","","","051 8061090","454.21","","부산광역시 부산진구 전포동 346-39,40,41","","","케이제이주유소","20120309101710","I","2018-08-31 23:59:59.0","주유소","","","","",
"279","석유판매업","09_28_08_P","3290000","2003329001301500069","20030624","","03","폐업","03","폐지","20040323","","","","051 8196256","201.38","","부산광역시 부산진구 부암동 318-9 20통2반","","","원일주유소","20110331162009","I","2018-08-31 23:59:59.0","주유소","386479.761590488","187215.104628757","","",
"280","석유판매업","09_28_08_P","3290000","2004329001301200001","20040414","","03","폐업","03","폐지","","","","","051 819 6256","","","부산광역시 부산진구 부암동 18-39 21통1반","부산광역시 부산진구 동평로 198  (부암동)","","원일석유(에너지)","20070501000000","I","2018-08-31 23:59:59.0","일반판매소","386706.445356157","187323.776424762","","",
"281","석유판매업","09_28_08_P","3290000","2000329001301500033","20000529","","03","폐업","03","폐지","20110331","","","","051 6352502","452.9","","부산광역시 부산진구 범천동 882-1","부산광역시 부산진구 범일로 163  (범천동)","","엘지칼텍스정유(주)성호주유소","20110331165737","I","2018-08-31 23:59:59.0","주유소","387568.52747862","184786.341343769","","",
"282","석유판매업","09_28_08_P","3290000","2001329001301200050","20010629","","03","폐업","03","폐지","20091231","","","","051  8166352","","","부산광역시 부산진구 전포동 191-597","","","태양석유","20100107172759","I","2018-08-31 23:59:59.0","일반판매소","388439.513324058","186525.09918133","","",
"283","석유판매업","09_28_08_P","3290000","2001329001301200067","20010119","","03","폐업","03","폐지","20140513","20120423","20120623","","051  8050377","","","부산광역시 부산진구 연지동 122-2","부산광역시 부산진구 새싹로92번길 60 (연지동)","","남양석유","20140513145156","I","2018-08-31 23:59:59.0","일반판매소","386970.055209805","187322.085781126","","",
"284","석유판매업","09_28_08_P","3290000","2002329001301200042","20020524","","03","폐업","03","폐지","","","","","051  8089003","","","부산광역시 부산진구 초읍동 278-38","부산광역시 부산진구 새싹로265번길 5  (초읍동)","","한일석유","20070706000000","I","2018-08-31 23:59:59.0","일반판매소","386421.669438932","188617.205998508","","",
"285","석유판매업","09_28_08_P","3290000","2002329001301200070","20020524","","03","폐업","03","폐지","20131030","","","","051  8086808","","","부산광역시 부산진구 연지동 31-6","부산광역시 부산진구 성지로 42 (연지동)","","한미석유","20131030165120","I","2018-08-31 23:59:59.0","일반판매소","387142.996150229","188061.223598472","","",
"286","석유판매업","09_28_08_P","3290000","2002329001301200080","20020111","","03","폐업","03","폐지","20090420","","","","051  8912293","","","부산광역시 부산진구 가야동 656-14","부산광역시 부산진구 냉정로 233 (가야동)","","동일석유","20120731153008","I","2018-08-31 23:59:59.0","일반판매소","384499.292153502","185429.787058031","","",
"287","석유판매업","09_28_08_P","3290000","2005329001301200073","20050111","","03","폐업","03","폐지","","20071019","20080418","20071115","","","","부산광역시 부산진구 범천동 1515-211 17통2반","부산광역시 부산진구 엄광로495번길 39  (범천동)","","동방석유","20120308142434","I","2018-08-31 23:59:59.0","일반판매소","386953.763619866","184616.539192836","","",
"288","석유판매업","09_28_08_P","3290000","2005329001301500020","20050427","","03","폐업","03","폐지","","","","","051 6077270","3300","","부산광역시 부산진구 연지동 41-3","부산광역시 부산진구 동평로 289 (연지동)","","성지주유소","20131220093002","I","2018-08-31 23:59:59.0","주유소","387455.356022645","187767.468836882","","",
"289","석유판매업","09_28_08_P","3290000","2008329008501500003","20080429","","03","폐업","03","폐지","","","","","051 635 4244","740.89","","부산광역시 부산진구 당감동 1016 외 2필지","부산광역시 부산진구 가야대로 701 (당감동,외 2필지)","","(주)부암오일뱅크","20180427115712","I","2018-08-31 23:59:59.0","주유소","386559.911934242","186145.735722558","","",
"290","석유판매업","09_28_08_P","3290000","2000329001301500016","19760513","","01","영업/정상","06","휴지사업재개","","","","20211019","051  6468134","430","","부산광역시 부산진구 범천동 1296-20","부산광역시 부산진구 신암로 14 (범천동)","","은마석유(주) 항도주유소","20211102100021","U","2021-11-04 02:40:00.0","주유소","387332.092286551","184605.312091173","","",
"291","석유판매업","09_28_08_P","3290000","2003329001301200004","20031211","","01","영업/정상","06","휴지사업재개","","","","20200925","051 862 7063","1413.9","","부산광역시 부산진구 양정동 508-6 5,21번지","부산광역시 부산진구 동평로 361 (양정동)","47119","광신석유(주) 양정주유소","20201119174403","U","2020-11-21 02:40:00.0","주유소","388005.275949541","188163.985464533","","",
"292","석유판매업","09_28_08_P","3290000","2000329001301500031","20000410","","01","영업/정상","06","휴지사업재개","","","","20220614","051 894 8080","420","","부산광역시 부산진구 당감동 350-7","부산광역시 부산진구 동평로 49 (당감동)","","스마일주유소","20220613150423","U","2022-06-16 02:40:00.0","주유소","385321.096608652","187000.776521564","","",
"293","석유판매업","09_28_08_P","3290000","2000329001301500062","20000814","","01","영업/정상","06","휴지사업재개","","20190522","20190731","","051 896 6300","681.84","","부산광역시 부산진구 가야동 200-1","부산광역시 부산진구 가야대로552번길 39 (가야동)","47329","(주)오에스에너지 가야주유소","20190813115049","U","2019-08-15 02:40:00.0","주유소","385179.353858356","185573.030839684","","",
"294","석유판매업","09_28_08_P","3300000","1976330001601500002","19760513","","01","영업/정상","01","신규등록","","20160302","20160930","20160726","051  5553258","539.26","","부산광역시 동래구 온천동 1428-32","부산광역시 동래구 충렬대로 95 (온천동)","","광신석유(주) 충렬대로주유소","20220113172247","U","2022-01-15 02:40:00.0","주유소","388574.521718326","191765.553809411","","",
"295","석유판매업","09_28_08_P","3300000","1976330001601500004","19760513","","01","영업/정상","01","신규등록","","","","","051 5223355","185.34","","부산광역시 동래구 명장동 319-6","부산광역시 동래구 반송로 303 (명장동)","","(주)지오에너지 명장주유소","20220113172315","U","2022-01-15 02:40:00.0","주유소","391410.134473799","191751.736913558","","",
"296","석유판매업","09_28_08_P","3300000","1976330001601500012","19760513","","01","영업/정상","01","신규등록","","","","","051 552 6262","363.69","","부산광역시 동래구 안락동 795-20 외 4필지","부산광역시 동래구 충렬대로 330 (안락동)","47882","(유)에스티 부산지점 안락교차로주유소","20220113172203","U","2022-01-15 02:40:00.0","주유소","390700.317608435","190830.183633009","","",
