"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","준공일자","개관일자","설립운영주체구분명","박물관미술관종류명","박물관미술관유형명","폐관일자","폐관사유","자본금","소요자금","법인설립목적","허가조건","법인해산일자","법인명",
"140","문화예술법인","03_08_03_P","6260000","A0100626000020090026","20090525","","01","영업/정상","1","","","","","","0514174979","","","부산광역시 영도구 영선동4가 1065번지","부산광역시 영도구 흰여울길 92 (영선동4가)","","사단법인 전인가족재단","20090525170236","I","2018-08-31 23:59:59.0","","386507.519376668","177349.733211632","종교(사단)","","","","","","","","","","기독교 정신에 입각한 선교와 사회교육, 상담, 봉사 등의 사회공헌 활동","없음","","사단법인 전인가족재단",
"141","문화예술법인","03_08_03_P","6260000","A0100626000020090027","20090601","","01","영업/정상","1","","","","","","0515536182","","","부산광역시 동래구 온천동 154번지 30호","부산광역시 동래구 온천장로 109 (온천동)","","사단법인 약사선원","20110630224718","I","2018-08-31 23:59:59.0","","389697.093995424","193238.791277674","종교(사단)","","","","","","","","","","불법 수호와 중생구제를 위한 포교활동과 사회봉사 활동실시로
한국 불교의 중흥과 사회발전에 이바지","없음","","사단법인 약사선원",
"142","문화예술법인","03_08_03_P","6260000","A0100626000020090029","20010925","20090610","01","영업/정상","1","","","","","","0516241333","","","부산광역시 남구 용호동 176번지 64호","","","사단법인 부산남구문화관광축제조직위원회","20090611102859","I","2018-08-31 23:59:59.0","","392443.960861538","183304.90490075","문화(사단)","","","","","","","","","","부산남구지역의 문화예술활동과 관련된 각종 행사를 개최하여 지역문화 예술수준을 향상시키고, 국내.외적으로 문화역량을 강화하여 21세기 문화관광 산업시대에 대비함을 목적으로 한다","","20090610","사단법인 부산남구문화관광축제조직위원회",
"143","문화예술법인","03_08_03_P","6260000","A0100626000020090030","20090626","","01","영업/정상","1","","","","","","0516104064","","","부산광역시 수영구 광안동 192번지 20호","부산광역시 수영구 광안해변로 219 (광안동)","","수영문화원","20090626195951","I","2018-08-31 23:59:59.0","","392972.682077661","185899.907267206","문화(사단)","","","","","","","","","","지역문화의 계발 연구 조사 및 문화진흥","","","수영문화원",
"144","문화예술법인","03_08_03_P","6260000","A0100626000020090031","20090626","","01","영업/정상","1","","","","","","0516104064","","","부산광역시 수영구 광안동 192번지 20호","부산광역시 수영구 광안해변로 219 (광안동)","","수영문화원","20090626200143","I","2018-08-31 23:59:59.0","","392972.682077661","185899.907267206","문화(사단)","","","","","","","","","","지역문화의 계발 연구 조사 및 문화진흥","","","수영문화원",
"145","문화예술법인","03_08_03_P","6260000","A0100626000020090032","20011114","","01","영업/정상","1","","","","","","0517494062","","","부산광역시 해운대구 중동 1378번지 95호","부산광역시 해운대구 중동2로 11 (중동)","","(사)해운대문화관광협의회","20090722180832","I","2018-08-31 23:59:59.0","","397073.206100395","187009.913729508","예술(사단)","","","","","","","","","","해운대지역의 각종 문화, 예술, 관광 등에 관련된 각종 행사를 개최함으로서 지역 문화수준을 향상시키고, 
관광 해운대의 국제적 위상제고와 지역발전 및 구민화합 도모를 목적으로 한다","","","(사)해운대문화관광협의회",
"146","문화예술법인","03_08_03_P","6260000","A0100626000020090034","20090813","","01","영업/정상","1","","","","","","0518081256","","","부산광역시 부산진구 전포동 874번지 5호","부산광역시 부산진구 중앙대로 804 (전포동)","","사단법인 송덕문화센터","20090813112233","I","2018-08-31 23:59:59.0","","387976.87488925","186855.7012118","문화(사단)","","","","","","","","","","한국 전통 차와 다식 문화를 계승, 발전시키고 올바른 차 문화의 정립과 저변확대","없음","","사단법인 송덕문화센터",
"147","문화예술법인","03_08_03_P","6260000","A0100626000020090037","20090924","","01","영업/정상","1","","","","","","0513650534","","","부산광역시 북구 금곡동 430번지","부산광역시 북구 효열로162번길 180-14 (금곡동)","","화쟁문화시민포럼","20111104212717","I","2018-08-31 23:59:59.0","","384068.342903681","198088.801372842","종교(사단)","","","","","","","","","","원효정사의 화쟁사상 전파","없음","","화쟁문화시민포럼",
"148","문화예술법인","03_08_03_P","6260000","A0100626000020090038","20090924","","01","영업/정상","1","","","","","","0515139068","","","부산광역시 금정구 부곡동 331번지 2호","부산광역시 금정구 동부곡로5번길 146 (부곡동)","","법연불교조계종수궁자비회","20090924131516","I","2018-08-31 23:59:59.0","","390508.345152053","194556.388537128","종교(사단)","","","","","","","","","","불교 봉사정신으로 복지증진, 불교문화유산 발전, 불교화합 이룩","없음.","","법연불교조계종수궁자비회",
"149","문화예술법인","03_08_03_P","6260000","A0100626000020090039","20091006","","01","영업/정상","1","","","","","","07082220081","","","부산광역시 수영구 남천동 36번지 16호","부산광역시 수영구 수영로 486 (남천동)","","사단법인 한국문화교육진흥회","20091128152903","I","2018-08-31 23:59:59.0","","392311.120727277","185360.714044029","문화(사단)","","","","","","","","","","창작예술 보급, 문화예술인 발굴을 통해 창작, 교육, 공연 및 문화예술교류 발전 도모","","","사단법인 한국문화교육진흥회",
"150","문화예술법인","03_08_03_P","6260000","A0100626000020090040","20091014","","01","영업/정상","1","","","","","","0517849520","","","부산광역시 해운대구 재송동 907번지 2호","부산광역시 해운대구 해운대로91번길 6 (재송동)","","부산문화공연기술인협회","20091014171603","I","2018-08-31 23:59:59.0","","393121.92640878","189810.548493264","문화(사단)","","","","","","","","","","공연기술 연구, 공연수행 능력 배양, 공연예술 정보교류","","","부산문화공연기술인협회",
"151","문화예술법인","03_08_03_P","6260000","A0100626000020170015","20170629","","01","영업/정상","1","","","","","","0518057721","","","부산광역시 부산진구 부전동 113번지 8호","부산광역시 부산진구 동천로107번길 12-5 (부전동)","","사단법인 성운문화원","20170629133642","I","2018-08-31 23:59:59.0","","387774.262785569","186310.003116913","문화(사단)","","","","","","","","","","법인은 문화예술인들이 함께 교류하고 협력하면서, 문화예술활동을 통해 지역사회발전에 기여함을 목적으로 한다.","","","사단법인 성운문화원",
"152","문화예술법인","03_08_03_P","6260000","A0100626000020170016","20170629","","01","영업/정상","1","","","","","","","","","부산광역시 금정구 두구동 993번지","부산광역시 금정구 두구로33번길 202 (두구동)","","사단법인 한맥 인터코리아","20170629134113","I","2018-08-31 23:59:59.0","","391783.057942341","202372.016921984","문화(사단)","","","","","","","","","","본회는 한국의 고유한 전통문화와 사찰문화를 계승 발전시키고 대중화 하면서 현대인의 필요에 부합하는 새로운 문화콘텐츠의 개발과 다양한 프로그램의 실현으로 국민의 정서적 건강과 행복추구에 적극 기여함을 목적으로 함","","","사단법인 한맥 인터코리아",
"153","문화예술법인","03_08_03_P","6260000","A0100626000020170018","20170829","","01","영업/정상","1","","","","","","0518023733","","","부산광역시 금정구 장전동 617번지 17호","부산광역시 금정구 온천장로125번길 60 (장전동)","","사단법인 대한명리학협회","20170829104812","I","2018-08-31 23:59:59.0","","389544.875711384","193622.074414177","문화(사단)","","","","","","","","","","명리학을 통해 우주의 진리를 깨달고 인간의 운명을 예지하여 인간 삶이 평온하도록 연구개발 함을 목적으로 함","","","사단법인 대한명리학협회",
"154","문화예술법인","03_08_03_P","6260000","A0100626000020170019","20170914","","01","영업/정상","1","","","","","","0517461226","","","부산광역시 금정구 구서동 487번지 15호 로얄빌딩 1호","부산광역시 금정구 체육공원로29번길 20, 2층 1호 (구서동,로얄빌딩)","","사단법인 첼리스텐","20170914093453","I","2018-08-31 23:59:59.0","","390650.553882389","196235.512411376","예술(사단)","","","","","","","","","","공연 예술 활동을 통한 예술 함양, 예술인들과의 교류, 지역 자긍심 고취와 지역 사회 발전을 목적으로 함","","","사단법인 첼리스텐",
"155","문화예술법인","03_08_03_P","6260000","A0100626000020170021","20171120","","01","영업/정상","1","","","","","","0515290011","","","부산광역시 동구 수정동 358번지 24호","부산광역시 동구 고관로 55-1, 3층 (수정동)","","사단법인 한국타로총연합회","20201103100705","U","2020-11-05 02:40:00.0","","386208.549652495","182480.006233398","문화(사단)","","","","","","","","","","본회는 창립취지에 따라 기능별, 직능별 타로단체들의 연합조직체로서 타로의 발전을 위하여 타로단체간의 유대강화 및 타로의 전문성과 정체성 확립, 타로의 학술적 연구, 타로의 확산 및 정착, 타로현장의 활성화를 위한 다양한 사업, 회원의 자질과 기술의 향상 등을 목적으로 한다.","","","사단법인 한국타로총연합회",
"156","문화예술법인","03_08_03_P","6260000","A0100626000020170022","20171130","","01","영업/정상","1","","","","","","0517049711","","","부산광역시 해운대구 좌동 1431번지 0호 아이에스프라자 208호","부산광역시 해운대구 좌동순환로249번길 21-0, 2층 208호 (좌동,아이에스프라자)","","사단법인 한국문화예술기획협회","20171130093656","I","2018-08-31 23:59:59.0","","398694.155871524","188302.926584749","예술(사단)","","","","","","","","","","문화예술향상에 기여하고, 문화·예술·체육 및 제반활동을 통해 문화예술 증진에 기여함은 물론 문화예술인들의 권익옹호와 문화예술의 국제교류 및 진흥발전을 도모함을 목적으로 함","","","사단법인 한국문화예술기획협회",
"157","문화예술법인","03_08_03_P","6260000","A0100626000020180003","20080625","","01","영업/정상","1","","","","","","0518195809","","","부산광역시 동구 초량동 536번지 2호","부산광역시 동구 중앙대로195번가길 9-0, 3층 (초량동)","","사단법인 한국민속문화삼족오연합회","20180809175111","I","2018-08-31 23:59:59.0","","385736.182502195","181503.919559086","예술(사단)","","","","","","","","","","본 법인은 전통적으로 내려온 민속문화의 보존과 계승발전에 기여하고 우리문화를 지키고 발굴 보존 육성함에 있다.","","","사단법인 한국민속문화삼족오연합회",
"158","문화예술법인","03_08_03_P","6260000","A0100626000020140005","20001231","","01","영업/정상","1","","","","","","0515036111","","","부산광역시 연제구 거제동 1299번지","부산광역시 연제구 월드컵대로 344, 38호 (거제동,아시아드주경기장)","","사단법인 부산비엔날레조직위원회","20140401145332","I","2018-08-31 23:59:59.0","","387530.923047292","189804.729525978","예술(사단)","","","","","","","","","","‘부산비엔날레’의 개최 및 미술문화 교류사업 추진으로 한국의 미술문화를 진흥하고 지역미술의 특성화와 창작활동을 고취하여, 지역 미술의 국제적  위상 향상과 현대미술의 저변확대 도모","○ 기부 또는 출연된 재산의 소유권은 법인 설립등기 즉시 법인 명의로
     이전해야 합니다.
○ 재산목록을 작성 비치해야 합니다.
○ 임원의 결원이 없도록 하며 임원은 임기의 연속성이 유지되어야 합니다.
○ 목적사업 수행에 있어 문화체육관광부 및 문화재청 소관 비영리법인의 
     설립 및 감독에 관한 규칙과 우리 시의 지시사항 등을 준수해야 합니다.
     바. 기본재산을 사용(처분)하고자 할 경우에는 부산광역시장의 허가를
      받아야 합니다.","","사단법인 부산비엔날레조직위원회",
