"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"193","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500013","20140408","","03","폐업","3","폐지","20140408","","","","0512410471","","614760","부산광역시 부산진구 범천동 944번지 1호 범천경남아파트 106동 304호","부산광역시 부산진구 신암로 32, 106동 304호 (범천동,범천경남아파트)","614760","(주)거림에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387342.484314839","184826.22944288","100000000","기타",
"194","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500019","20140502","","03","폐업","3","폐지","20140502","","","","0519316601","","608817","부산광역시 남구 대연동 1551번지 32호","부산광역시 남구 진남로96번길 57 (대연동)","608817","(주)글로엠","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","389828.130201218","184310.587868096","100000000","기타",
"195","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500015","20140415","","03","폐업","3","폐지","20180418","","","","","","","경기도 안양시 동안구 관양동 1404번지 23호 아리랑6차아파트 101호","경기도 안양시 동안구 관평로336번길 48, 101호 (관양동,아리랑6차아파트)","13937","(주)제이에스에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","196248.086249299","433633.415412822","100000000","기타",
"196","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500005","20120118","","03","폐업","3","폐지","20120118","","","","0516334999","","601808","부산광역시 동구 범일동 832번지 4호 풍신빌딩 3층","부산광역시 동구 범일로 98, 3층 (범일동,풍신빌딩)","601808","자운(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387645.597732248","184109.210764625","100000000","기타",
"197","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500029","20070509","","03","폐업","3","폐지","20070509","","","","0512659962","","604818","부산광역시 사하구 구평동   428번지 1호","부산광역시 사하구 감천항로291번길 23 (구평동)","","페트로코리아(주)남부지사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381517.791329522","176053.812659927","3640000000","기타",
"198","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500006","20120120","","03","폐업","3","폐지","20120120","","","","","","616807","부산광역시 북구 구포동 1119번지 1호","부산광역시 북구 사상로 619, 2층 (구포동)","616807","(주)엔피에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381245.311531638","190724.516708282","100000000","기타",
"199","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500008","20120207","","03","폐업","3","폐지","20120207","","","","","","600016","부산광역시 중구 중앙동6가 20번지 29호","부산광역시 중구 중앙대로 37, 3층 (중앙동6가)","600016","(주)두리에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385599.322545207","179877.201347218","100000000","기타",
"200","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500036","20120827","","03","폐업","3","폐지","20121115","","","","0515557991","","607020","부산광역시 동래구 복천동  295번지 3호 오성빌라트","부산광역시 동래구 동래로148번길 27, 2층 (복천동,오성빌라트)","607020","(주)범진에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","389825.304735693","191472.756897665","100000000","기타",
"201","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500037","20120830","","03","폐업","3","폐지","20120830","","","","0519176500","","608805","부산광역시 남구 대연동 74번지 2호 동일스위트 806호","부산광역시 남구 수영로 294, 806호 (대연동,동일스위트)","608805","씨티산업(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","391206.108718569","183916.087288998","100000000","기타",
"202","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500038","20120906","","03","폐업","3","폐지","20120906","","","","","","600814","부산광역시 중구 중앙동4가 23번지 1호 노블리안2 1810호","부산광역시 중구 중앙대로 80, 1810호 (중앙동4가,노블리안2)","600814","(주)디브이마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"203","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500006","20190218","","03","폐업","3","폐지","20190218","","","","","","48821","부산광역시 동구 초량동 1203-10 오피스텔프레지던트 804호","부산광역시 동구 중앙대로180번길 13, 오피스텔프레지던트 804호 (초량동)","48821","㈜오셀에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385956.31866986","181231.059906128","100000000","기타",
"204","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500020","20190524","","03","폐업","3","폐지","20190524","","","","0514424968","","48937","부산광역시 중구 중앙동4가 81-4 황보빌딩 303호","부산광역시 중구 충장대로5번길 40-1, 황보빌딩 303호 (중앙동4가)","48937","(주)해상마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385716.193908988","180754.660456806","100000000","기타",
"205","석유및석유대체연료판매업체","09_28_07_P","6260000","200062600006500001","20000513","","03","폐업","3","폐지","","","","","0514121765","","606062","부산광역시 영도구 봉래동2가   7번지","부산광역시 영도구 태종로89번길 31 (봉래동2가)","","삼정해급(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386075.273484721","179021.536811682","100000000","기타",
"206","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500033","20090827","","03","폐업","3","폐지","20110212","","","","0513111518","","617721","부산광역시 사상구 감전동  152번지 산업용재유통상가 4동 207호","","","(주)대은","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","400000000","기타",
"207","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500034","20090904","","03","폐업","3","폐지","20090904","","","","0514675149","","612020","부산광역시 해운대구 우동 1462번지 센텀그린타워 1206호","부산광역시 해운대구 센텀중앙로 78, 1206호 (우동,센텀그린타워)","612020","제우스에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","393696.083565618","188229.689546721","100000000","기타",
"208","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500037","20090928","","03","폐업","3","폐지","20090928","","","","0516246101","","616845","부산광역시 북구 화명동 740번지 4호 강영빌딩 1층","부산광역시 북구 화명대로94번길 12, 1층 (화명동,강영빌딩)","616845","(주)남동에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","383632.374167728","194593.428352922","100000000","기타",
"209","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500038","20090928","","03","폐업","3","폐지","20111230","","","","0516310331","","601838","부산광역시 동구 초량3동   1195번지 7호 (화랑빌딩 201호)","부산광역시 동구 중앙대로236번길 13-5 (초량동,(화랑빌딩 201호))","","(주)승원","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386170.418746344","181783.473517605","100000000","기타",
"210","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500039","20090929","","03","폐업","3","폐지","20121203","","","","0514187600","","606810","부산광역시 영도구 봉래동4가   9번지","","","(주)태왕에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"211","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500040","20091001","","03","폐업","3","폐지","20120710","","","","0514674461","","600012","부산광역시 중구 중앙동2가  49번지 14호 대원빌딩","부산광역시 중구 대청로138번길 9, 5층 (중앙동2가,대원빌딩)","600012","(주)태성에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385500.111857936","180000.86007515","100000000","기타",
"212","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500041","20091005","","03","폐업","3","폐지","20100517","","","","0512448812","","600816","부산광역시 중구 중앙동4가   76번지 양명빌딩 601호","","","에이치와이물산(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"213","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500044","20091211","","03","폐업","3","폐지","20110114","","","","","","617721","부산광역시 사상구 감전동  152번지 산업용재유통상가 321호","","","(주)한승기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"214","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500006","20070209","","03","폐업","3","폐지","20081107","","","","0512570562","","600012","부산광역시 중구 중앙동2가   49번지 거림빌딩307호","","","(주)청유지엔피","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"215","석유및석유대체연료판매업체","09_28_07_P","6260000","200662600006500011","20060921","","03","폐업","3","폐지","20070820","","","","0513130280","","617841","부산광역시 사상구 학장동   286번지 2호","부산광역시 사상구 가야대로176번길 7 (학장동)","","(주)학장에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381427.008826259","185136.237006695","100000000","기타",
"216","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500007","20070213","","03","폐업","3","폐지","20090715","","","","0513124627","","617809","부산광역시 사상구 괘법동   562번지 8호","부산광역시 사상구 괘감로 55-7 (괘법동)","","(주)부승","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","380407.950360305","186187.130695455","100000000","기타",
"217","석유및석유대체연료판매업체","09_28_07_P","6260000","200562600006500005","20050826","","03","폐업","3","폐지","20070222","","","","0514656661","","601830","부산광역시 동구 초량1동   1056번지 2호 코라빌딩502호","부산광역시 동구 초량중로 29 (초량동,코라빌딩502호)","","(주)일해마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385619.734957376","181408.697292907","100000000","기타",
"218","석유및석유대체연료판매업체","09_28_07_P","6260000","200662600006500013","20060727","","03","폐업","3","폐지","20090702","","","","0512448418","","600031","부산광역시 중구 광복동1가   4번지 2호 경복빌딩101호","부산광역시 중구 광복로97번안길 6-8 (광복동1가,경복빌딩101호)","","가야오일(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385468.100625391","179720.157923872","100000000","기타",
