"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"630","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025201600001","20160204","","01","영업/정상","11","영업","","","","","051-532-9978","","","","부산광역시 해운대구 선수촌로157번길 10 (반여동)","48032","센텀현대서비스","20160704115930","I","2021-12-16 00:22:43.0","","393178.553896169","191871.758453038","기타수질오염원관리","","","","","","","","",
"631","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025200300059","19980901","","01","영업/정상","11","영업","","","","","","","","부산광역시 해운대구 우동 598-9","부산광역시 해운대구 중동1로 15-2  (우동)","","세민정형외과의원","20130205150205","I","2021-12-16 00:22:43.0","","396879.38896088","187089.717512875","기타수질오염원관리","","","","","","","","",
"632","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025200300061","19980908","","01","영업/정상","11","영업","","","","","0515425666","","","부산광역시 해운대구 반송동 40-574","부산광역시 해운대구 반송로924번길 14  (반송동)","","권내과의원","20130620172046","I","2021-12-16 00:22:43.0","","396155.454825748","194654.47390851","기타수질오염원관리","","","","","","","","",
"633","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025200800004","20080321","","01","영업/정상","11","영업","","","","","","","","부산광역시 해운대구 반여동 1476-93 반여메디칼센터 201호 301호","부산광역시 해운대구 선수촌로 7 (반여동,반여메디칼센터 201호 301호)","","바른정내과의원","20170705103623","I","2021-12-16 00:22:43.0","","392879.758608629","190416.431934508","기타수질오염원관리","","","","","","","","",
"634","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100044","20210702","","01","영업/정상","11","영업","","","","","051-745-2428","","","부산광역시 해운대구 우동 1495 신세계백화점센텀시티점","부산광역시 해운대구 센텀남대로 35, 신세계백화점센텀시티점 2층 (우동)","48058","프렛(FRAT) 센텀시티점","20210702171828","I","2021-12-16 00:22:43.0","","393952.264486105","187602.933160728","기타수질오염원관리","","","","","","","","",
"635","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100038","20210701","","01","영업/정상","11","영업","","","","","051-731-1536","","","부산광역시 해운대구 우동 539-10 해운대 라뮤에뜨","부산광역시 해운대구 해운대로 620, 해운대 라뮤에뜨 2층 226호 (우동)","48094","으뜸50안경 해운대역점","20210701175900","I","2021-12-16 00:22:43.0","","396596.443478014","186999.884527352","기타수질오염원관리","","","","","","","","",
"636","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100045","20210702","","01","영업/정상","11","영업","","","","","051-528-0770","","","부산광역시 해운대구 반여동 1629-3 경희빌딩","부산광역시 해운대구 반여로 100, 경희빌딩 101, 102호 (반여동)","48036","눈이랑안경","20210702171931","I","2021-12-16 00:22:43.0","","393314.100292548","191087.710626711","기타수질오염원관리","","","","","","","","",
"637","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100046","20210705","","01","영업/정상","11","영업","","","","","051-720-8401","","","부산광역시 해운대구 우동 1505 벡스코 비지니스호텔","부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 2층 211-3호 (우동)","48060","지오엠(GOM)","20210705102330","I","2021-12-16 00:22:43.0","","394254.000317371","187484.983031977","기타수질오염원관리","","","","","","","","",
"638","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100041","20210702","","01","영업/정상","11","영업","","","","","051-742-6151","","","부산광역시 해운대구 중동 1757 하모니타워마브러스","부산광역시 해운대구 해운대로 723, 하모니타워마브러스 103동 113호 (중동)","48102","아이프레임","20210702090632","I","2021-12-16 00:22:43.0","","397558.705379248","187469.820916781","기타수질오염원관리","","","","","","","","",
"639","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100051","20210705","","01","영업/정상","11","영업","","","","","051-704-2233","","","부산광역시 해운대구 좌동 1479-1 웅신시네아트","부산광역시 해운대구 해운대로 802, 웅신시네아트 에이동 137, 138호 (좌동)","48111","주식회사 아하바","20210705110855","I","2021-12-16 00:22:43.0","","398237.363461482","187720.511056894","기타수질오염원관리","","","","","","","","",
"640","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100025","20210616","","01","영업/정상","11","영업","","","","","051-702-3200","","","부산광역시 해운대구 좌동 1407-5 진성빌딩","부산광역시 해운대구 좌동순환로 181, 진성빌딩 (좌동)","48075","갤러리안경","20210616163303","I","2021-12-16 00:22:43.0","","398157.395162981","188697.0544299","기타수질오염원관리","","","","","","","","",
"641","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100026","20210616","","01","영업/정상","11","영업","","","","","051-742-4042","","","부산광역시 해운대구 우동 1433 현대카멜리아","부산광역시 해운대구 마린시티1로 167, 116호 (우동, 현대카멜리아)","48092","비추미안경","20210616170730","I","2021-12-16 00:22:43.0","","395812.483824917","186378.367552546","기타수질오염원관리","","","","","","","","",
"642","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100037","20210701","","01","영업/정상","11","영업","","","","","051-742-6323","","","부산광역시 해운대구 우동 1078-6 2동","부산광역시 해운대구 해운대로 409, 2동 (우동)","48064","에스엠안경원","20210701175757","I","2021-12-16 00:22:43.0","","394985.493779457","187475.846331733","기타수질오염원관리","","","","","","","","",
"643","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100049","20210705","","01","영업/정상","11","영업","","","","","051-702-8843","","","부산광역시 해운대구 좌동 1407-3 대아프라자","부산광역시 해운대구 좌동순환로 175, 대아프라자 103, 104호 (좌동)","48075","세컨페이스안경","20210705103600","I","2021-12-16 00:22:43.0","","398111.683231243","188710.071660431","기타수질오염원관리","","","","","","","","",
"644","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100007","20210608","","01","영업/정상","11","영업","","","","","0515453704","","","부산광역시 해운대구 반송동 257-257 다비치안경","부산광역시 해운대구 아랫반송로 15-2, 다비치안경 (반송동)","48017","밝은눈안경원","20210608173926","I","2021-12-16 00:22:43.0","","395487.675628818","193921.871554271","기타수질오염원관리","","","","","","","","",
"645","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100009","20210609","","01","영업/정상","11","영업","","","","","0515274040","","","부산광역시 해운대구 반여동 1441-162","부산광역시 해운대구 선수촌로 89-1, 1층 (반여동)","48038","비추미안경","20210609113435","I","2021-12-16 00:22:43.0","","392916.996524543","191226.636767977","기타수질오염원관리","","","","","","","","",
"646","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100014","20210610","","01","영업/정상","11","영업","","","","","0515436277","","","부산광역시 해운대구 반송동 40-1160","부산광역시 해운대구 반송로924번길 20 (반송동)","48007","크로바안경원","20210610172648","I","2021-12-16 00:22:43.0","","396209.813911323","194626.754118411","기타수질오염원관리","","","","","","","","",
"647","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100018","20210614","","01","영업/정상","11","영업","","","","","051-782-0539","","","부산광역시 해운대구 재송동 1033-11","부산광역시 해운대구 재반로 167 (재송동)","48051","더블유안경원","20210614180740","I","2021-12-16 00:22:43.0","","393809.74363883","190258.990546356","기타수질오염원관리","","","","","","","","",
"648","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100032","20210624","","01","영업/정상","11","영업","","","","","051-784-9007","","","부산광역시 해운대구 반여동 1291-1012","부산광역시 해운대구 재반로 192 (반여동)","48030","눈안경원","20210624094356","I","2021-12-16 00:22:43.0","","393987.141285494","190421.506951342","기타수질오염원관리","","","","","","","","",
"649","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025202100040","20210702","","01","영업/정상","11","영업","","","","","051-742-7735","","","부산광역시 해운대구 우동 1407 해운대두산위브더제니스","부산광역시 해운대구 마린시티2로 33, 104동 129호 (우동, 해운대두산위브더제니스)","48119","눈사랑안경","20210702090529","I","2021-12-16 00:22:43.0","","395388.715069604","186268.853282623","기타수질오염원관리","","","","","","","","",
"650","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025201400004","20140808","","01","영업/정상","11","영업","","","","","","","","부산광역시 해운대구 중동 1335-1","부산광역시 해운대구 좌동로 25 (중동)","612848","(주)에프엠케이","20140808132523","I","2021-12-16 00:22:43.0","","397595.536786579","187632.226695758","기타수질오염원관리","","","","","","","","",
"651","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025201400005","20141202","","01","영업/정상","11","영업","","","","","0517147407","","","부산광역시 해운대구 재송동 산 74-40","부산광역시 해운대구 해운대로 269 (재송동)","612051","(주)아이언모터스","20141202131438","I","2021-12-16 00:22:43.0","","394090.53870800000","188741.23830600000","기타수질오염원관리","","","","","","","","",
"652","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025201400006","20141208","","01","영업/정상","11","영업","","","","","0515245582","","","부산광역시 해운대구 반여동 791-1","부산광역시 해운대구 선수촌로 187 (반여동)","612061","쌍용자동차해운대정비사업소(주)","20141208165946","I","2021-12-16 00:22:43.0","","393442.19257500000","192445.47495400000","기타수질오염원관리","","","","","","","","",
"653","수질오염원설치시설(기타)","09_30_12_P","3330000","333000025201700002","20170224","","01","영업/정상","11","영업","","","","","","","","","부산광역시 해운대구 선수촌로207번가길 63 (반여동)","48032","제이제이 모터스","20170224091951","I","2021-12-16 00:22:43.0","","393237.051053196","191978.299066096","기타수질오염원관리","","","","","","","","",
