"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"319","전화권유판매업","08_26_03_P","3290000","2007329008524200023","20070726","20081226","04","취소/말소/만료/정지/중지","04","직권취소","20081226","","","","900-4411","","614825","부산광역시 부산진구 범전동 ***번지 ***호 *층","부산광역시 부산진구 새싹로 ** (범전동,*층)","","에스투플러스","20081230152519","I","2018-08-31 23:59:59.0","","387148.606118734","186863.901629958","","","","",
"320","전화권유판매업","08_26_03_P","3290000","2007329008524200024","20070727","20081226","04","취소/말소/만료/정지/중지","04","직권취소","20081226","","","","325-8999","","614795","부산광역시 부산진구 가야동 ***번지 가야반도보라빌 B상가 ***","","","Auto Line","20081230152633","I","2018-08-31 23:59:59.0","","385036.984735411","185337.787983836","","","","",
"321","전화권유판매업","08_26_03_P","3290000","2007329008524200026","20070808","20100326","04","취소/말소/만료/정지/중지","04","직권취소","20100326","","","","612-7221","","614847","부산광역시 부산진구 부전동 ***번지 *호 한솔폴라리스 ****","부산광역시 부산진구 가야대로 *** (부전동,한솔폴라리스 ****)","","JKSDAQ(제이케이스닥)","20100326144647","I","2018-08-31 23:59:59.0","","387076.983236541","186148.629195175","","","","",
"322","전화권유판매업","08_26_03_P","3290000","2008329008524200014","20080327","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","710-1000","","614856","부산광역시 부산진구 양정동 ***번지 **호 *층","부산광역시 부산진구 중앙대로 *** (양정동,*층)","","(주)굿모닝인베스트먼트","20100514145224","I","2018-08-31 23:59:59.0","","388496.188739891","187819.07388074","50000000","0","50000000","",
"323","전화권유판매업","08_26_03_P","3290000","2008329008524200026","20080602","20100422","04","취소/말소/만료/정지/중지","04","직권취소","20100422","","","","634-8850","","614829","부산광역시 부산진구 범천동 ***번지 **호 평광빌딩 *층","부산광역시 부산진구 중앙대로 *** (범천동,평광빌딩 *층)","","(주)아이에스프라임","20100422165140","I","2018-08-31 23:59:59.0","","387529.08493697","185108.252887103","50000000","0","50000000","",
"324","전화권유판매업","08_26_03_P","3290000","2009329008524200001","20090106","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","906-9700","","614853","부산광역시 부산진구 양정동 ***번지 **호 영진제우스빌딩 ***호","부산광역시 부산진구 중앙대로 ***, ***호 (양정동,영진제우스빌딩)","","(주)부경이노센트","20100514145045","I","2018-08-31 23:59:59.0","","388485.246432899","187658.396387017","50000000","0","50000000","",
"325","전화권유판매업","08_26_03_P","3290000","2009329008524200013","20090408","20101231","04","취소/말소/만료/정지/중지","04","직권취소","20101231","","","","710-8700","","614050","부산광역시 부산진구 양정동 ***번지 *호 설비회관 *층","부산광역시 부산진구 중앙대로 *** (양정동,설비회관 *층)","","(주)정인인터내셔널","20101231105531","I","2018-08-31 23:59:59.0","","388591.449648617","187838.411979303","124176500","74176500","50000000","",
"326","전화권유판매업","08_26_03_P","3290000","2009329008524200014","20090420","20101206","04","취소/말소/만료/정지/중지","04","직권취소","20101206","","","","809-5454","","614030","부산광역시 부산진구 부전동 ***번지 *호 수양빌딩 *층","부산광역시 부산진구 중앙대로 *** (부전동,수양빌딩 *층)","","(주)대성리치","20101209101846","I","2018-08-31 23:59:59.0","","387588.130777747","186062.475808861","150000000","100000000","50000000","",
"327","전화권유판매업","08_26_03_P","3290000","2009329008524200017","20090427","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","714-0130","","614030","부산광역시 부산진구 부전동 ***번지 *호 대림빌딩**층 *,*호","부산광역시 부산진구 중앙대로***번길 *, *,*호 (부전동,대림빌딩**층)","","리치빌알앤디(주)","20100514145017","I","2018-08-31 23:59:59.0","","387750.084943642","186671.210186448","105000000","55000000","50000000","",
"328","전화권유판매업","08_26_03_P","3290000","2009329008524200022","20090615","20101231","04","취소/말소/만료/정지/중지","04","직권취소","20101231","","","","866-8061","","614050","부산광역시 부산진구 양정동 ***번지 *호 설비건설회관*층","부산광역시 부산진구 중앙대로 *** (양정동,설비건설회관*층)","","(주)비즈하우징","20101231105457","I","2018-08-31 23:59:59.0","","388591.449648617","187838.411979303","50000000","0","50000000","",
"329","전화권유판매업","08_26_03_P","3290000","2009329008524200036","20091118","20101231","04","취소/말소/만료/정지/중지","04","직권취소","20101231","","","","864-0900","","614050","부산광역시 부산진구 양정동 ***번지 *호 엠앤에스빌딩 ***호","부산광역시 부산진구 중앙대로 ***, ***호 (양정동,엠앤에스빌딩)","","(주)성운부동산","20101231105426","I","2018-08-31 23:59:59.0","","388798.742326259","188328.743910701","150000000","100000000","50000000","",
"330","전화권유판매업","08_26_03_P","3290000","2009329008524200037","20091204","20101231","04","취소/말소/만료/정지/중지","04","직권취소","20101231","","","","1588-0517","","614050","부산광역시 부산진구 양정동 ***번지 *호 롯데골드로즈 ****호","부산광역시 부산진구 중앙대로 ***, ****호 (양정동,롯데골드로즈)","","명성","20101231105333","I","2018-08-31 23:59:59.0","","388926.25548886","188502.470592042","","","","",
"331","전화권유판매업","08_26_03_P","3290000","2010329008524200004","20100115","20121205","04","취소/말소/만료/정지/중지","04","직권취소","20121205","","","","817-9555","","614874","부산광역시 부산진구 초읍동 ***번지 *호 *층","","","엔티오(주)","20121205172211","I","2018-08-31 23:59:59.0","","386481.395166231","188372.091879677","20000000","30000000","50000000","",
"332","전화권유판매업","08_26_03_P","3290000","2008329008524200016","20080414","20101208","04","취소/말소/만료/정지/중지","04","직권취소","20101208","","","","711-0077","","614829","부산광역시 부산진구 범천동 ***번지 *호 선문빌딩 *층","부산광역시 부산진구 중앙대로 *** (범천동,선문빌딩 *층)","","(주)재상디앤씨","20120316140125","I","2018-08-31 23:59:59.0","","387548.835634317","185272.215697302","50000000","0","50000000","",
"333","전화권유판매업","08_26_03_P","3290000","2008329008524200021","20080506","20121205","04","취소/말소/만료/정지/중지","04","직권취소","20121205","","","","816-9832","","614865","부산광역시 부산진구 전포동 ***번지 *호 KTS빌딩 ***호","부산광역시 부산진구 동천로***번길 ** (전포동,KTS빌딩 ***호)","","(주)에스에스맨파워","20121205172346","I","2018-08-31 23:59:59.0","","388009.552083772","186282.722218954","98047158","55356","100000000","",
"334","전화권유판매업","08_26_03_P","3290000","2008329008524200023","20080522","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","995-7798","","614844","부산광역시 부산진구 부전동 ***번지 **호 신한은행빌딩 *층,*층","부산광역시 부산진구 새싹로 * (부전동,신한은행빌딩 *층,*층)","","(주)미래인베스트","20100514145152","I","2018-08-31 23:59:59.0","","387519.267824011","186332.411220666","50000000","0","50000000","",
"335","전화권유판매업","08_26_03_P","3290000","2008329008524200004","20080212","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","802-0505","","614747","부산광역시 부산진구 전포동 ***번지 *호 현대오피스텔 ****","부산광역시 부산진구 전포대로***번길 ** (전포동,현대오피스텔 ****)","","청어람","20100514145333","I","2018-08-31 23:59:59.0","","388038.599996574","185847.48270792","","","","",
"336","전화권유판매업","08_26_03_P","3290000","2008329008524200030","20080724","20100514","04","취소/말소/만료/정지/중지","04","직권취소","20100514","","","","1644-6655","","614829","부산광역시 부산진구 범천동 ***번지 *호 선문빌딩 *층","부산광역시 부산진구 중앙대로***번길 ** (범천동,선문빌딩 *층)","","(주)거목아이앤디 부산지점","20100514145119","I","2018-08-31 23:59:59.0","","387488.648617524","185276.586432819","50000000","0","50000000","",
"337","전화권유판매업","08_26_03_P","3290000","2008329008524200033","20080813","20101231","04","취소/말소/만료/정지/중지","04","직권취소","20101231","","","","051-862-9200","","614050","부산광역시 부산진구 양정동 ***번지 **호","부산광역시 부산진구 중앙대로 *** (양정동)","","(수)상지에셋","20101231105604","I","2018-08-31 23:59:59.0","","388485.246432899","187658.396387017","150000000","100000000","50000000","",
"338","전화권유판매업","08_26_03_P","3290000","2004329008524200014","20041120","20100413","04","취소/말소/만료/정지/중지","04","직권취소","20100413","","","","999-9999","","614833","부산광역시 부산진구 범천동 ****번지 ***호 범천빌딩 ***","부산광역시 부산진구 신암로 * (범천동,범천빌딩 ***)","","태현상사","20100413154233","I","2018-08-31 23:59:59.0","","387274.123524645","184575.633639399","","","","",
"339","전화권유판매업","08_26_03_P","3290000","2005329008524200010","20050411","20100422","04","취소/말소/만료/정지/중지","04","직권취소","20100422","","","","866-1999","","614852","부산광역시 부산진구 양정동 ***번지 *호 *층","부산광역시 부산진구 연수로 ** (양정동,*층)","","유한통상","20100422165552","I","2018-08-31 23:59:59.0","","388751.475600678","187969.828358486","","","","",
"340","전화권유판매업","08_26_03_P","3290000","2019329012824200002","20190821","","04","취소/말소/만료/정지/중지","07","직권말소","20200528","","","","1577-8749","","","부산광역시 부산진구 전포동 ***번지 **호 케이제이빌딩","부산광역시 부산진구 전포대로 ***, 케이제이빌딩 *층 ***호 (전포동)","47305","(주)신세계애드","20200528094546","U","2020-05-30 02:40:00.0","","388169.270175729","185651.274521377","10000000","0","10000000","",
"341","전화권유판매업","08_26_03_P","3290000","2016329012824200008","20160623","","04","취소/말소/만료/정지/중지","07","직권말소","20170221","","","","051-714-3505","","","","부산광역시 부산진구 당감로 ** (당감동)","47145","주식회사 케이더블유","20170222093333","I","2018-08-31 23:59:59.0","","385689.999187253","187123.737068533","10000000","0","10000000","",
"342","전화권유판매업","08_26_03_P","3290000","2006329008524200008","20060502","","04","취소/말소/만료/정지/중지","07","직권말소","20090817","","","","818-6937","","614842","부산광역시 부산진구 부전동 **번지 *호 부성빌딩 *층","부산광역시 부산진구 부전로 *** (부전동,부성빌딩 *층)","","(주)코아시스템","20090831170618","I","2018-08-31 23:59:59.0","","387814.131350912","186963.935215619","50000000","0","50000000","",
"343","전화권유판매업","08_26_03_P","3290000","2005329008524200026","20051026","","04","취소/말소/만료/정지/중지","07","직권말소","20090817","","","","818-7088","","614731","부산광역시 부산진구 부전동 ***번지 **호 유원오피스텔 ***","부산광역시 부산진구 서면문화로 ** (부전동,유원오피스텔 ***)","","태진 인터내셔날","20090831170548","I","2018-08-31 23:59:59.0","","387225.613588405","186408.726533861","","","","",
