"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"846","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847249","20080725","","01","영업/정상","11","영업","","","","","0512923374","","","부산광역시 사하구 신평동 657-2번지","부산광역시 사하구 신산로 32 (신평동)","","극동염직(주)","20191231140737","U","2020-01-02 02:40:00.0","직물 및 편조원단 염색 가공업","378585.38952946","178449.813367122","대기배출업소관리","직물 및 편조원단 염색 가공업","3종","","","","20","300","",
"847","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847251","20080728","","01","영업/정상","11","영업","","","","","0512500000","","","부산광역시 사하구 다대동 1500-4","부산광역시 사하구 다산로175번길 47 (다대동)","","(주)화인테크","20210630172121","U","2021-07-02 02:40:00.0","고무제품 제조업","378146.349243493","176406.479972983","대기배출업소관리","고무제품 제조업","4종","","","","","237","",
"848","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847252","20080801","","01","영업/정상","11","영업","","","","","051-290-1326","","null","부산광역시 사하구 다대동 1509-12번지","부산광역시 사하구 다산로 128 (다대동)","","극동일렉콤(주)","20181231143547","U","2019-01-02 02:40:00.0","그외 기타 조립금속제품 제조업","378529.756264843","175641.157253256","대기배출업소관리","그외 기타 조립금속제품 제조업","4종","","8","240","8","240","",
"849","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847254","20040419","","01","영업/정상","11","영업","","","","","0512650148","","","부산광역시 사하구 장림동 1084-1","부산광역시 사하구 다대로1066번길 42 (장림동)","","(주)남청(1공장)","20220527103053","U","2022-05-29 02:40:00.0","원피 가공업","378341.880549692","177189.411207596","대기배출업소관리","원피 가공업","2종","","8","300","8","300","",
"850","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847259","20080909","","01","영업/정상","11","영업","","","","","0513225933","","","부산광역시 사하구 장림동 1088-7","부산광역시 사하구 다산로225번길 30 (장림동)","","한성산업","20220412092052","U","2022-04-14 02:40:00.0","도금업","378118.685529154","176752.797235849","대기배출업소관리","도금업","5종","","","0","","300","",
"851","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200225506","20021019","","01","영업/정상","11","영업","","","","","051 264 8986","","","부산광역시 사하구 장림동 570번지","부산광역시 사하구 장평로 72 (장림동)","","백광","20191008170205","U","2019-10-10 02:40:00.0","도장 및 기타 피막처리업","379901.355660388","176599.237602687","대기배출업소관리","도장 및 기타 피막처리업","5종","","8","300","8","300","",
"852","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200228123","20020627","","01","영업/정상","11","영업","","","","","051 2002127","","","부산광역시 사하구 감천동 759-8번지","부산광역시 사하구 감천항로 7 (감천동)","604806","한국남부발전(주)부산발전본부","20181231100738","U","2019-01-02 02:40:00.0","기타 발전업","382389.250565766","178232.572933932","대기배출업소관리","기타 발전업","1종","전기","24","365","24","365","",
"853","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200525547","20050120","","01","영업/정상","11","영업","","","","","051-901-8534","","","부산광역시 사하구 장림동 316-40번지","부산광역시 사하구 장림번영로 87 (장림동)","","(주)창신INC 장림공장","20200324151622","U","2020-03-26 02:40:00.0","신발부분품 제조업","380061.720913476","177585.222424537","대기배출업소관리","신발부분품 제조업","5종","","0","0","0","0","",
"854","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200325513","20030416","","01","영업/정상","11","영업","","","","","051 2618321","","","부산광역시 사하구 장림동 550번지","부산광역시 사하구 장평로71번길 17 (장림동)","49484","한보조침공업사","20181231101050","U","2019-01-02 02:40:00.0","기타 조립금속제품 제조업","379856.096873018","176508.006616409","대기배출업소관리","기타 조립금속제품 제조업","5종","","8","300","0","0","",
"855","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200327101","20030715","","01","영업/정상","11","영업","","","","","051-261-6888","","604040","부산광역시 사하구 장림동 839번지","부산광역시 사하구 하신중앙로3번길 14-1 (장림동)","","동진산업","20181231101135","U","2019-01-02 02:40:00.0","도금업","378956.927375987","177280.618885859","대기배출업소관리","도금업","4종","","8","0","0","0","",
"856","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200927186","20091230","","01","영업/정상","11","영업","","","","","603-81-19272","","","부산광역시 사하구 신평동 566-19","부산광역시 사하구 을숙도대로677번길 26 (신평동)","49397","유원산업(주)","20211105100359","U","2021-11-07 02:40:00.0","선박 구성부분품 제조업","380597.25968923","178209.442596293","대기배출업소관리","선박 구성부분품 제조업","5종","","","0","","240","",
"857","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200927187","20100105","","01","영업/정상","11","영업","","","","","0512634142","","null","부산광역시 사하구 장림동 476-1번지","부산광역시 사하구 다대로354번길 34 (장림동)","","일동금속공업(주)","20181231144627","U","2019-01-02 02:40:00.0","조립금속제품 제조업 기계 및 가구 제외","380100.624218008","176373.93452716","대기배출업소관리","조립금속제품 제조업 기계 및 가구 제외","4종","","","","","","",
"858","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000001","20100113","","01","영업/정상","11","영업","","","","","2652924","","","부산광역시 사하구 장림동 1088-10","부산광역시 사하구 다산로225번길 20 (장림동)","49478","세신인더스트리(주)","20210907155255","U","2021-09-09 02:40:00.0","도금업","378139.539860343","176656.102815069","대기배출업소관리","도금업","5종","","","0","","0","",
"859","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200008","20120511","","01","영업/정상","11","영업","","","","","2648981","","","부산광역시 사하구 구평동 253-1번지","부산광역시 사하구 감천항로176번길 29 (구평동)","","(주)유노테크","20190522162317","U","2019-05-24 02:40:00.0","기타 전자부품 제조업","381358.066051233","177325.357971781","대기배출업소관리","기타 전자부품 제조업","5종","","8","300","8","300","",
"860","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200009","20120515","","01","영업/정상","11","영업","","","","","0512660253","","","부산광역시 사하구 다대동 1508-7번지","부산광역시 사하구 다산로 125 (다대동)","","흥진산업(주) (2공장)","20200316145350","U","2020-03-18 02:40:00.0","건설 및 광산용 기계장비 제조업","378452.401336029","175620.509100737","대기배출업소관리","건설 및 광산용 기계장비 제조업","4종","","","","","300","",
"861","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200011","20120608","","01","영업/정상","11","영업","","","","","0513152088","","","부산광역시 사하구 다대동 1520-7","부산광역시 사하구 다산로 77 (다대동)","","(주)일신열처리","20220422164138","U","2022-04-24 02:40:00.0","금속 열처리업","378499.082887577","175099.595494084","대기배출업소관리","금속 열처리업","3종","","","0","","300","",
"862","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201300034","20131223","","01","영업/정상","11","영업","","","","","0512044905","","","부산광역시 사하구 신평동 659-2","부산광역시 사하구 을숙도대로 466 (신평동)","","부산환경공단 강변사업소","20210825151705","U","2021-08-27 02:40:00.0","하수처리, 폐기물처리 및 청소관련 서비스업","378130.016563263","177751.439859581","대기배출업소관리","하수처리, 폐기물처리 및 청소관련 서비스업","3종","","","0","","365","",
"863","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000015","20101021","","01","영업/정상","11","영업","","","","","0512642788","","","부산광역시 사하구 장림동 1086","부산광역시 사하구 다대로1066번길 10 (장림동)","","(주)장원피혁","20211111171643","U","2021-11-13 02:40:00.0","원피가공 및 가죽 제조업","378020.877324141","177133.532180279","대기배출업소관리","원피가공 및 가죽 제조업","5종","스프리트레자(세모가죽)","8","300","8","300","",
"864","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200327105","20041104","","01","영업/정상","11","영업","","","","","0512647436","","","부산광역시 사하구 구평동 233-2","부산광역시 사하구 감천항로 186 (구평동)","49460","(주)디씨아이테크","20211215141712","U","2021-12-17 02:40:00.0","기타 금속처리업","381441.412629502","177083.974732918","대기배출업소관리","기타 금속처리업","4종","","8","300","8","300","",
"865","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200527133","20050128","","01","영업/정상","11","영업","","","","","2029005","","","부산광역시 사하구 신평동 525번지","부산광역시 사하구 다대로170번길 51 (신평동)","","와이시피(주)신평공장","20200319144531","U","2020-03-21 02:40:00.0","강관 제조업","379726.868941754","178215.019126687","대기배출업소관리","강관 제조업","3종","","","","","","",
"866","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200445544","20040512","","01","영업/정상","11","영업","","","","","0512935489","","","부산광역시 사하구 신평동 650-6번지","부산광역시 사하구 하신번영로127번길 17 (신평동)","","중앙염공","20181227175202","U","2018-12-29 02:40:00.0","직물 및 편조원단 염색 가공업","378441.828269605","178957.127320306","대기배출업소관리","직물 및 편조원단 염색 가공업","4종","나일론등","","","","","",
"867","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200527134","20050604","","01","영업/정상","11","영업","","","","","0512938405","","","부산광역시 사하구 신평동 655-4","부산광역시 사하구 신산로 12 (신평동)","","부광섬유(주)","20201104144742","U","2020-11-06 02:40:00.0","섬유 염색 및 가공업","378336.191474859","178461.475289185","대기배출업소관리","섬유 염색 및 가공업","4종","","","","","","",
