"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"267","의원","01_01_02_P","3260000","PHMA120093260022041100010","20090805","","03","폐업","03","폐업","20110601","","","","051-253-5555","","602011","부산광역시 서구 충무동1가 9번지 7호 외4필지, 9-17","부산광역시 서구 구덕로 114 (충무동1가,외4필지, 9-17)","602011","구세의원","20110601161834","I","2018-08-31 23:59:59.0","의원","384462.695971929","179401.603851077","의원","0","0","0","368.9","110 111","산부인과, 소아청소년과","","","","0","0","","","0","",
"268","의원","01_01_02_P","3260000","PHMA120003260022041100007","20001103","","03","폐업","03","폐업","20110802","","","","257-3050","","602055","부산광역시 서구 토성동5가 53번지 1호","부산광역시 서구 초장로 58 (토성동5가)","","사)한국경로복지회 한샘의원","20120724143904","I","2018-08-31 23:59:59.0","의원","384287.095578663","179369.023982957","의원","1","6","29","250","101 105 120 106 114 113","내과, 정형외과, 신경외과, 이비인후과, 피부과, 재활의학과","","","","0","0","","","0","",
"269","의원","01_01_02_P","3260000","PHMA120003260022041100008","20001103","","03","폐업","03","폐업","20110802","","","","","","602055","부산광역시 서구 토성동5가 53번지 1호","부산광역시 서구 초장로 58 (토성동5가)","","새샘한의원","20191113095644","U","2019-11-15 02:40:00.0","한의원","384287.095578663","179369.023982957","한의원","1","4","16","250","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"270","의원","01_01_02_P","3260000","PHMA120133260022041100001","20130403","","03","폐업","03","폐업","20150501","","","","253-5555","","602011","부산광역시 서구 충무동1가 9번지 17호","부산광역시 서구 구덕로 114 (충무동1가)","602011","구세소아청소년과의원","20150430160329","I","2018-08-31 23:59:59.0","의원","384474.329343373","179390.96626638","의원","1","0","0","100","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"271","의원","01_01_02_P","3260000","PHMA120163260022041100005","20160817","","03","폐업","03","폐업","20170408","","","","","","","","부산광역시 서구 대신로 89 (서대신동3가)","49209","크로바의원","20170407110056","I","2018-08-31 23:59:59.0","의원","383431.171409706","181511.876958771","의원","1","0","0","95.9","122 115 114 113 111 110 104 101","내과, 외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"272","의원","01_01_02_P","3260000","PHMA120173260022041100004","20171110","","03","폐업","03","폐업","20190304","","","","051-231-5378","","","부산광역시 서구 남부민동 509번지 2층","부산광역시 서구 남부민로 15, 2층 (남부민동)","49263","중앙의원","20190304105430","U","2019-03-06 02:40:00.0","의원","384522.279948218","178002.563625787","의원","1","0","0","168.86","122 115 114 113 111 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"273","의원","01_01_02_P","3260000","PHMA120133260022041100002","20131021","","03","폐업","03","폐업","20140130","","","","051-894-7575","","","","부산광역시 서구 시약로 35 (서대신동3가)","602823","조은한의원","20140905160438","I","2018-08-31 23:59:59.0","한의원","383043.637504711","181136.495583504","한의원","1","2","12","242.56","301 303 302 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"274","의원","01_01_02_P","3260000","PHMA120143260022041100002","20140307","","03","폐업","03","폐업","20150806","","","","051-257-0103","","","","부산광역시 서구 옥천로130번길 40 (아미동2가)","49249","사회복지법인 그리스도 구원선 부속의원","20150806155756","I","2018-08-31 23:59:59.0","의원","383501.177384717","179476.773625594","의원","1","0","0","0","101","내과","","","","0","0","","","0","",
"275","의원","01_01_02_P","3260000","PHMA120153260022041100003","20150828","","03","폐업","03","폐업","20180327","","","","051-242-8255","","","부산광역시 서구 충무동1가 16번지 5호","부산광역시 서구 충무시장길 1, 2층 (충무동1가)","49253","한비의원","20180327142923","I","2018-08-31 23:59:59.0","의원","384474.515062683","179335.708011232","의원","1","0","0","97.4","101 111 114 122","내과, 소아청소년과, 피부과, 가정의학과","","","","0","0","","","0","",
"276","의원","01_01_02_P","3260000","PHMA120153260022041100006","20151210","","03","폐업","03","폐업","20181214","","","","051-242-5000","","","부산광역시 서구 서대신동2가 288번지 25호","부산광역시 서구 대영로 8, 2층 (서대신동2가)","49228","서부산의원","20181214102927","U","2018-12-18 02:40:00.0","의원","383433.030184491","180880.571692018","의원","1","0","0","309","122 115 114 108","성형외과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"277","의원","01_01_02_P","3260000","PHMA119863260022041100001","19860401","","03","폐업","03","폐업","20140331","","","","051-244-2446","","602811","부산광역시 서구 동대신동2가 204번지 5호","부산광역시 서구 보수대로 183 (동대신동2가)","602811","이의용내과의원","20140328091449","I","2018-08-31 23:59:59.0","의원","384203.775584222","181034.474646956","의원","1","0","0","0","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"278","의원","01_01_02_P","3260000","PHMA119893260022041100001","19890106","","03","폐업","03","폐업","20170802","","","","051-256-0400","","","부산광역시 서구 아미동2가 111-3","부산광역시 서구 까치고개로 192-1 (아미동2가)","49244","배종경의원","20170731133148","I","2018-08-31 23:59:59.0","의원","383835.29261618","179732.71846824","의원","1","0","0","0","101","내과","","","","0","0","","","0","",
"279","의원","01_01_02_P","3260000","PHMA119893260022041100004","19890526","","03","폐업","03","폐업","20100309","","","","051-256-2200","","","부산광역시 서구 초장동 54-3","","","부산영상의학과","20100309114643","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","0","116","영상의학과","","","","0","0","","","0","",
"280","의원","01_01_02_P","3260000","PHMA119893260022041100005","19891124","","03","폐업","03","폐업","20091020","","","","051-242-3993","","","부산광역시 서구 토성동4가 28-9","","","최 이비인후과의원","20091020141748","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","0","113","이비인후과","","","","0","0","","","0","",
"281","의원","01_01_02_P","3260000","PHMA120003260022041100001","20000407","","03","폐업","03","폐업","20121201","","","","051-253-3308","","","부산광역시 서구 서대신동2가 126-14","","","21세기 가정의원","20121130174125","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","0","122","가정의학과","","","","0","0","","","0","",
"282","의원","01_01_02_P","3260000","PHMA120003260022041100003","20000929","","03","폐업","03","폐업","20150131","","","","051-244-2302","","","부산광역시 서구 암남동 64-1 삼성비치타운204","부산광역시 서구 감천로 261 (암남동)","602830","쉴만한내과의원","20150204100301","I","2018-08-31 23:59:59.0","의원","383836.715027165","177679.311431902","의원","1","0","0","0","101","내과","","","","0","0","","","0","",
"283","의원","01_01_02_P","3260000","PHMA120003260022041100004","20001103","","03","폐업","03","폐업","20110802","","","","051-257-3050","","","부산광역시 서구 토성동5가 53번지 1호","부산광역시 서구 초장로 58 (토성동5가)","49252","사)한국경로복지회 한샘의원","20170914101147","I","2018-08-31 23:59:59.0","의원","384287.095578663","179369.023982957","의원","1","0","29","0","101","내과","","","","0","0","","","0","",
"284","의원","01_01_02_P","3260000","PHMA120003260022041100005","20001103","","03","폐업","03","폐업","20110802","","","","051-257-3050","","","부산광역시 서구 토성동5가 53-1외2필지","","","사)한국경로복지회 한샘한의원","20110802173445","I","2018-08-31 23:59:59.0","한의원","","","한의원","1","0","0","0","301","한방내과","","","","0","0","","","0","",
"285","의원","01_01_02_P","3260000","PHMA120093260022041100004","20090417","","03","폐업","03","폐업","20090821","","","","051-","","602011","부산광역시 서구 충무동1가 10번지 7호  세주빌딩3층","","","청십자의원","20090821172251","I","2018-08-31 23:59:59.0","의원","","","의원","0","0","0","168","101 122 111 110 105 114","내과, 정형외과, 산부인과, 소아청소년과, 피부과, 가정의학과","","","","0","0","","","0","",
"286","의원","01_01_02_P","3260000","PHMA120103260022041100004","20100309","","03","폐업","03","폐업","20180509","","","","051-256-2200","","602834","부산광역시 서구 초장동 54번지 3호","부산광역시 서구 구덕로 147 (초장동)","49245","(휴)부산영상의학과의원","20180509164947","I","2018-08-31 23:59:59.0","의원","384161.767440351","179519.629381417","의원","1","2","6","376.2","101 116","내과, 영상의학과","","","","0","0","","","0","",
"287","의원","01_01_02_P","3260000","PHMA120103260022041100006","20101011","","03","폐업","03","폐업","20110718","","","","051-255-2201","","602812","부산광역시 서구 동대신동3가 146번지 14호","부산광역시 서구 보수대로 242 (동대신동3가)","","파티마의원","20110718145250","I","2018-08-31 23:59:59.0","의원","383898.303547045","181504.159706749","의원","0","0","0","132.23","101 105 111 114","내과, 정형외과, 소아청소년과, 피부과","","","","0","0","","","0","",
"288","의원","01_01_02_P","3260000","PHMA120113260022041100001","20110401","","03","폐업","03","폐업","20141231","","","","051-244-2080","","602811","부산광역시 서구 동대신동2가 428번지 7호 1통 4반 (2층)","부산광역시 서구 구덕로 296 (동대신동2가,(2층))","","이손치과의원","20141231140625","I","2018-08-31 23:59:59.0","치과의원","383910.562180512","180902.660270616","치과의원","1","0","0","129.96","401","치과","","","","0","0","","","0","",
"289","의원","01_01_02_P","3260000","PHMA119713260022041100001","19710213","","03","폐업","03","폐업","20200701","","","","051-241-0055","","","부산광역시 서구 충무동3가 9","부산광역시 서구 천마로 201 (충무동3가)","49252","주립의원","20200701100132","U","2020-07-03 02:40:00.0","의원","384299.863585138","179033.248663213","의원","1","0","3","0","101 122","내과, 가정의학과","","","","0","0","","","0","",
"290","의원","01_01_02_P","3260000","PHMA119723260022041100001","19720315","","03","폐업","03","폐업","20100228","","","","051-254-7814","","","부산광역시 서구 충무동1가 26","","","경희한의원","20100226162555","I","2018-08-31 23:59:59.0","한의원","","","한의원","1","0","0","0","301","한방내과","","","","0","0","","","0","",
"291","의원","01_01_02_P","3260000","PHMA119733260022041100001","19731224","","03","폐업","03","폐업","20100430","","","","051-242-8510","","","부산광역시 서구 동대신동2가 411-10","","","배효인 소아청소년과의원","20100430114241","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","0","111","소아청소년과","","","","0","0","","","0","",
"292","의원","01_01_02_P","3260000","PHMA119913260022041100005","19910430","","03","폐업","03","폐업","20171229","","","","051-247-6956","","602831","부산광역시 서구 암남동 354번지 1호","부산광역시 서구 충무대로 8, 3층 (암남동, 기산비취타운)","49269","송도치과의원","20190611112405","U","2019-06-13 02:40:00.0","치과의원","383870.474584095","177147.052622728","치과의원","1","0","0","0","401","치과","","","","0","0","","","0","",
